channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,Trigger,Shutdown
-44396.51171875,-52541.171875,30666.146484375,-134439.171875,-48922.11328125,-14057.056640625,-36831.91796875,-24118.068359375,1.0,0.0
-44354.35546875,-52537.28515625,30801.28515625,-134411.953125,-48912.27734375,-13943.107421875,-36822.12890625,-23770.052734375,1.0,0.0
-44414.52734375,-52549.98046875,30637.982421875,-134435.859375,-48925.46484375,-14204.4892578125,-36837.953125,-24445.029296875,1.0,0.0
-44460.2578125,-52554.26953125,30483.041015625,-134461.25,-48939.4140625,-14347.2275390625,-36849.04296875,-24885.984375,1.0,0.0
-44407.5078125,-52543.67578125,30624.75,-134440.609375,-48927.69921875,-14117.3173828125,-36834.51171875,-24293.931640625,1.0,0.0
-44355.65234375,-52538.3125,30797.619140625,-134415.171875,-48910.80078125,-13931.126953125,-36816.18359375,-23742.291015625,1.0,0.0
-44401.3828125,-52551.72265625,30678.57421875,-134431.796875,-48917.41796875,-14139.490234375,-36823.6484375,-24243.462890625,1.0,0.0
-44462.13671875,-52559.76953125,30484.203125,-134467.921875,-48933.9140625,-14342.7568359375,-36841.6640625,-24823.1328125,1.0,0.0
-44417.34375,-52546.5390625,30589.525390625,-134455.265625,-48929.48828125,-14156.65625,-36834.2890625,-24399.65625,1.0,0.0
-44350.51171875,-52534.82421875,30784.923828125,-134420.890625,-48915.765625,-13936.0,-36819.625,-23796.3828125,1.0,0.0
-44383.27734375,-52544.8828125,30719.791015625,-134427.453125,-48917.5078125,-14085.48828125,-36822.66796875,-24129.333984375,1.0,0.0
-44453.8203125,-52556.19140625,30500.83203125,-134465.28125,-48935.1640625,-14339.1357421875,-36840.19140625,-24829.078125,1.0,0.0
-44424.5390625,-52546.13671875,30556.80078125,-134464.15625,-48934.09375,-14206.1875,-36834.6015625,-24540.830078125,1.0,0.0
-44356.6796875,-52534.734375,30762.03515625,-134426.65625,-48919.33984375,-13957.994140625,-36817.2109375,-23852.306640625,1.0,0.0
-44365.53125,-52542.515625,30751.126953125,-134418.109375,-48916.30078125,-14042.7958984375,-36810.73046875,-23986.640625,1.0,0.0
-44440.3203125,-52555.92578125,30521.26171875,-134438.8125,-48934.09375,-14328.7646484375,-36835.85546875,-24757.59765625,1.0,0.0
-44427.98046875,-52549.21875,30519.4296875,-134433.71875,-48937.0,-14262.55859375,-36840.76953125,-24657.193359375,1.0,0.0
-44354.890625,-52535.49609375,30726.138671875,-134402.5625,-48922.87109375,-13999.7919921875,-36826.19921875,-23960.7578125,1.0,0.0
-44345.32421875,-52536.96875,30775.9375,-134387.765625,-48917.10546875,-14010.7890625,-36817.5234375,-23928.2578125,1.0,0.0
-44426.10546875,-52550.0234375,30553.44921875,-134430.8125,-48932.57421875,-14304.625,-36833.84375,-24694.251953125,1.0,0.0
-44439.37890625,-52546.359375,30495.201171875,-134455.078125,-48939.0546875,-14307.44140625,-36845.64453125,-24760.681640625,1.0,0.0
-44370.76171875,-52534.2890625,30690.822265625,-134429.25,-48925.59765625,-14039.533203125,-36830.22265625,-24053.6953125,1.0,0.0
-44340.67578125,-52533.26171875,30793.86328125,-134407.921875,-48917.0625,-13971.2705078125,-36814.21875,-23812.966796875,1.0,0.0
-44409.1171875,-52545.8671875,30596.9453125,-134435.90625,-48933.2890625,-14254.0205078125,-36838.84765625,-24544.2265625,1.0,0.0
-44438.6640625,-52545.59765625,30480.4921875,-134460.140625,-48945.58203125,-14338.509765625,-36868.12890625,-24840.611328125,1.0,0.0
-44372.99609375,-52533.171875,30653.31640625,-134431.34375,-48932.9765625,-14087.5,-36848.7734375,-24193.841796875,1.0,0.0
-44327.17578125,-52530.578125,30802.849609375,-134400.140625,-48917.0625,-13947.533203125,-36811.66796875,-23751.58984375,1.0,0.0
-44389.53515625,-52544.97265625,30641.380859375,-134420.484375,-48926.58203125,-14193.9833984375,-36815.51171875,-24356.205078125,1.0,0.0
-44442.375,-52550.0703125,30471.150390625,-134448.015625,-48941.69140625,-14357.28515625,-36833.52734375,-24855.900390625,1.0,0.0
-44389.22265625,-52538.71484375,30611.607421875,-134422.546875,-48932.03515625,-14136.4501953125,-36821.68359375,-24321.6484375,1.0,0.0
-44331.69140625,-52530.66796875,30799.228515625,-134389.328125,-48915.765625,-13938.6376953125,-36800.94140625,-23753.244140625,1.0,0.0
-44378.984375,-52542.69140625,30687.068359375,-134409.796875,-48922.203125,-14139.35546875,-36805.9921875,-24234.611328125,1.0,0.0
-44444.1640625,-52551.36328125,30478.123046875,-134453.609375,-48940.7109375,-14365.8681640625,-36827.71875,-24888.48828125,1.0,0.0
-44401.203125,-52540.50390625,30575.21875,-134429.65625,-48936.73046875,-14192.59765625,-36832.14453125,-24499.92578125,1.0,0.0
-44337.32421875,-52531.6953125,30782.28515625,-134382.3125,-48919.4296875,-13952.8974609375,-36804.6953125,-23822.712890625,1.0,0.0
-44366.515625,-52541.30859375,30727.2109375,-134400.1875,-48920.90625,-14086.337890625,-36805.6796875,-24104.43359375,1.0,0.0
-44445.4140625,-52553.421875,30498.015625,-134448.25,-48939.1875,-14351.4736328125,-36833.484375,-24832.38671875,1.0,0.0
-44421.140625,-52544.30078125,30543.748046875,-134440.640625,-48937.98046875,-14229.1650390625,-36837.41796875,-24587.857421875,1.0,0.0
-44345.63671875,-52531.25,30757.029296875,-134397.421875,-48924.48046875,-13973.505859375,-36829.23828125,-23914.17578125,1.0,0.0
-44354.0859375,-52538.9375,30759.755859375,-134404.078125,-48920.19140625,-14034.2578125,-36827.08984375,-23989.634765625,1.0,0.0
-44436.51953125,-52554.359375,30526.359375,-134447.171875,-48935.56640625,-14321.6572265625,-36847.56640625,-24739.669921875,1.0,0.0
-44430.6171875,-52546.8515625,30515.00390625,-134456.5625,-48939.546875,-14271.2763671875,-36855.65625,-24700.5546875,1.0,0.0
-44354.21875,-52531.5625,30726.138671875,-134421.25,-48925.28515625,-14001.84765625,-36837.5078125,-23997.681640625,1.0,0.0
-44340.67578125,-52533.6640625,30790.466796875,-134405.828125,-48916.61328125,-13983.966796875,-36824.6796875,-23860.486328125,1.0,0.0
-44422.03515625,-52548.37109375,30570.97265625,-134438.5,-48930.25,-14273.6455078125,-36837.41796875,-24595.904296875,1.0,0.0
-44438.57421875,-52545.5546875,30495.46875,-134455.75,-48937.04296875,-14301.9423828125,-36831.515625,-24747.494140625,1.0,0.0
-44367.5859375,-52533.125,30687.111328125,-134420.34375,-48924.48046875,-14041.90234375,-36812.921875,-24084.8984375,1.0,0.0
-44331.9140625,-52530.53515625,30806.91796875,-134389.1875,-48914.2890625,-13954.73046875,-36796.78125,-23796.60546875,1.0,0.0
-44400.9375,-52545.28515625,30617.46484375,-134409.4375,-48927.25390625,-14226.4384765625,-36813.94921875,-24487.677734375,1.0,0.0
-44440.41015625,-52547.4296875,30484.91796875,-134443.59375,-48938.65234375,-14329.033203125,-36830.17578125,-24827.37890625,1.0,0.0
-44378.76171875,-52534.46875,30650.724609375,-134433.265625,-48927.74609375,-14084.5498046875,-36818.10546875,-24210.650390625,1.0,0.0
-44328.91796875,-52529.7734375,30813.0859375,-134400.8125,-48913.57421875,-13930.9931640625,-36802.01171875,-23750.158203125,1.0,0.0
-44386.2734375,-52543.72265625,30664.759765625,-134418.390625,-48923.67578125,-14171.6318359375,-36819.359375,-24351.287109375,1.0,0.0
-44442.59765625,-52548.59375,30483.666015625,-134446.6875,-48940.88671875,-14355.6318359375,-36842.3359375,-24901.140625,1.0,0.0
-44390.96875,-52536.390625,30613.888671875,-134427.953125,-48933.95703125,-14142.9765625,-36834.9609375,-24381.640625,1.0,0.0
-44325.609375,-52526.6875,30805.083984375,-134397.953125,-48919.20703125,-13932.9150390625,-36818.8203125,-23764.912109375,1.0,0.0
-44365.171875,-52537.28515625,30705.396484375,-134410.03125,-48926.31640625,-14121.1611328125,-36828.03125,-24190.0859375,1.0,0.0
-44433.8828125,-52546.359375,30486.03515625,-134449.859375,-48944.91015625,-14364.080078125,-36841.57421875,-24866.494140625,1.0,0.0
-44397.1796875,-52534.46875,30570.302734375,-134437.5625,-48939.9921875,-14201.806640625,-36835.5859375,-24504.53125,1.0,0.0
-44327.62109375,-52523.11328125,30783.001953125,-134401.125,-48924.125,-13958.6201171875,-36820.20703125,-23839.96875,1.0,0.0
-44350.82421875,-52532.14453125,30743.439453125,-134402.921875,-48924.4375,-14075.7431640625,-36819.40234375,-24070.548828125,1.0,0.0
-44428.7421875,-52544.5703125,30509.28125,-134442.296875,-48941.87109375,-14352.099609375,-36840.81640625,-24820.763671875,1.0,0.0
-44412.9609375,-52537.55078125,30538.517578125,-134439.3125,-48940.26171875,-14246.7783203125,-36838.71484375,-24620.08984375,1.0,0.0
-44345.1015625,-52527.671875,30754.2578125,-134397.6875,-48923.453125,-13979.2724609375,-36816.98828125,-23905.951171875,1.0,0.0
-44349.70703125,-52534.69140625,30774.150390625,-134390.09375,-48917.77734375,-14020.220703125,-36809.390625,-23943.501953125,1.0,0.0
-44430.484375,-52549.30859375,30540.708984375,-134434.828125,-48935.078125,-14314.1015625,-36830.53515625,-24723.845703125,1.0,0.0
-44432.18359375,-52544.703125,30511.0703125,-134440.78125,-48938.875,-14281.2001953125,-36836.390625,-24719.2421875,1.0,0.0
-44357.3046875,-52533.03515625,30716.169921875,-134407.15625,-48923.09765625,-14010.0283203125,-36818.1953125,-24012.12109375,1.0,0.0
-44342.8203125,-52535.8515625,30793.505859375,-134393.703125,-48914.46875,-13975.830078125,-36809.25390625,-23853.24609375,1.0,0.0
-44425.96875,-52551.5,30579.779296875,-134433.046875,-48928.90625,-14266.89453125,-36828.87890625,-24605.158203125,1.0,0.0
-44450.82421875,-52550.29296875,30490.05859375,-134451.0625,-48937.22265625,-14312.89453125,-36839.20703125,-24805.33984375,1.0,0.0
-44382.02734375,-52537.41796875,30676.607421875,-134419.328125,-48924.9296875,-14052.4072265625,-36823.60546875,-24139.97265625,1.0,0.0
-44342.8203125,-52533.52734375,30808.2578125,-134397.328125,-48913.39453125,-13943.95703125,-36812.25,-23792.404296875,1.0,0.0
-44410.7265625,-52549.12890625,30627.1640625,-134423.4375,-48925.33203125,-14210.658203125,-36824.8125,-24457.859375,1.0,0.0
-44451.8984375,-52552.796875,30478.392578125,-134448.015625,-48938.0703125,-14340.208984375,-36840.0546875,-24856.5703125,1.0,0.0
-44393.42578125,-52540.76953125,30637.134765625,-134418.390625,-48926.046875,-14101.9833984375,-36821.19140625,-24266.39453125,1.0,0.0
-44340.31640625,-52534.69140625,30807.095703125,-134389.140625,-48909.91015625,-13927.4169921875,-36803.53125,-23761.201171875,1.0,0.0
-44394.67578125,-52548.4609375,30668.248046875,-134408.328125,-48916.79296875,-14150.62109375,-36809.5234375,-24301.93359375,1.0,0.0
-44457.6640625,-52554.94140625,30476.73828125,-134444.796875,-48932.75,-14346.0205078125,-36832.0546875,-24872.439453125,1.0,0.0
-44408.98046875,-52541.84375,30595.693359375,-134428.578125,-48926.26953125,-14144.67578125,-36832.27734375,-24400.55078125,1.0,0.0
-44342.6875,-52532.14453125,30793.283203125,-134395.625,-48909.4609375,-13923.7509765625,-36809.61328125,-23777.205078125,1.0,0.0
-44377.51171875,-52541.93359375,30708.435546875,-134410.734375,-48914.6015625,-14093.490234375,-36813.1875,-24160.40234375,1.0,0.0
-44446.9375,-52551.8125,30486.125,-134448.96875,-48933.19921875,-14343.8740234375,-36835.71875,-24859.251953125,1.0,0.0
-44413.3203125,-52542.15625,30556.35546875,-134437.5625,-48928.1015625,-14194.69921875,-36829.55078125,-24526.658203125,1.0,0.0
-44344.69921875,-52532.45703125,30767.98046875,-134398.671875,-48911.203125,-13943.509765625,-36811.4453125,-23836.66015625,1.0,0.0
-44362.9375,-52540.94921875,30742.1875,-134398.046875,-48910.80078125,-14042.662109375,-36811.66796875,-24029.958984375,1.0,0.0
-44445.19140625,-52553.51171875,30509.416015625,-134442.703125,-48929.53515625,-14327.826171875,-36835.00390625,-24798.455078125,1.0,0.0
-44430.88671875,-52545.59765625,30526.984375,-134449.1875,-48930.73828125,-14241.458984375,-36839.5625,-24649.771484375,1.0,0.0
-44359.40625,-52533.26171875,30740.845703125,-134418.203125,-48914.87109375,-13970.9130859375,-36821.50390625,-23931.7890625,1.0,0.0
-44357.3515625,-52536.56640625,30776.966796875,-134410.203125,-48909.23828125,-13991.56640625,-36818.73046875,-23909.482421875,1.0,0.0
-44433.66015625,-52550.203125,30547.369140625,-134453.203125,-48926.8046875,-14289.6494140625,-36838.4453125,-24688.798828125,1.0,0.0
-44440.98828125,-52546.71484375,30500.564453125,-134465.140625,-48932.21484375,-14280.126953125,-36839.87890625,-24739.3125,1.0,0.0
-44370.0,-52532.58984375,30702.625,-134428.171875,-48918.3125,-14012.21875,-36827.71875,-24038.40625,1.0,0.0
-44345.1015625,-52531.25,30798.736328125,-134407.296875,-48909.86328125,-13958.5302734375,-36817.5234375,-23824.3671875,1.0,0.0
-44420.11328125,-52545.5546875,30592.876953125,-134438.71875,-48925.1953125,-14246.8681640625,-36827.80859375,-24559.60546875,1.0,0.0
-44449.75,-52545.64453125,30484.78515625,-134460.859375,-48936.1484375,-14316.7841796875,-36841.57421875,-24817.3203125,1.0,0.0
-44386.54296875,-52533.03515625,30665.07421875,-134434.078125,-48923.98828125,-14063.2255859375,-36832.94921875,-24177.748046875,1.0,0.0
-44338.26171875,-52527.5390625,30807.0078125,-134393.03125,-48914.421875,-13943.107421875,-36823.828125,-23810.46484375,1.0,0.0
-44399.81640625,-52541.171875,30638.1171875,-134427.6875,-48927.87890625,-14199.7060546875,-36842.78125,-24457.0546875,1.0,0.0
-44450.78125,-52545.41796875,30480.134765625,-134472.515625,-48942.6328125,-14344.3662109375,-36866.1640625,-24924.966796875,1.0,0.0
-44391.1015625,-52529.55078125,30631.322265625,-134450.75,-48939.01171875,-14127.2412109375,-36882.43359375,-24440.11328125,1.0,0.0
-44341.92578125,-52526.6875,30807.498046875,-134413.59375,-48919.20703125,-13932.0654296875,-36861.46875,-23823.919921875,1.0,0.0
-44393.515625,-52540.9921875,30681.970703125,-134417.890625,-48923.67578125,-14137.9697265625,-36868.53125,-24302.693359375,1.0,0.0
-44457.44140625,-52549.7109375,30477.228515625,-134456.734375,-48940.12890625,-14349.775390625,-36883.59765625,-24899.083984375,1.0,0.0
-44419.66796875,-52541.88671875,30582.283203125,-134449.5,-48925.421875,-14144.8544921875,-36840.59375,-24338.634765625,1.0,0.0
-44351.984375,-52532.94921875,30789.125,-134422.859375,-48909.015625,-13910.8759765625,-36812.875,-23677.650390625,1.0,0.0
-44380.328125,-52542.06640625,30724.08203125,-134421.5625,-48915.62890625,-14066.220703125,-36836.97265625,-24050.65625,1.0,0.0
-44458.55859375,-52554.62890625,30496.228515625,-134458.34375,-48932.21484375,-14322.8193359375,-36862.765625,-24736.2734375,1.0,0.0
-44435.71484375,-52548.1015625,30551.212890625,-134451.203125,-48925.33203125,-14184.998046875,-36822.62109375,-24424.734375,1.0,0.0
-44362.58203125,-52537.41796875,30764.091796875,-134408.375,-48907.2265625,-13930.27734375,-36779.75,-23716.720703125,1.0,0.0
-44369.91015625,-52542.11328125,30756.8046875,-134403.765625,-48909.05859375,-14018.0751953125,-36787.6640625,-23891.6015625,1.0,0.0
-44448.3203125,-52554.046875,30523.05078125,-134446.453125,-48932.171875,-14315.443359375,-36832.76953125,-24715.93359375,1.0,0.0
-44439.42578125,-52547.65625,30522.87109375,-134452.40625,-48933.82421875,-14250.8916015625,-36845.2421875,-24628.134765625,1.0,0.0
-44366.15625,-52536.16796875,30733.24609375,-134412.03125,-48918.53515625,-13985.84375,-36824.453125,-23931.07421875,1.0,0.0
-44358.6015625,-52541.08203125,30781.8828125,-134411.71875,-48910.265625,-13985.0390625,-36811.08984375,-23831.33984375,1.0,0.0
-44440.90234375,-52557.17578125,30554.96875,-134457.40625,-48924.52734375,-14275.791015625,-36827.4921875,-24557.1015625,1.0,0.0
-44453.86328125,-52553.01953125,30493.591796875,-134466.578125,-48932.9296875,-14286.474609375,-36840.19140625,-24667.1171875,1.0,0.0
-44381.71484375,-52537.41796875,30693.505859375,-134430.234375,-48924.2578125,-14028.3125,-36833.9296875,-24038.228515625,1.0,0.0
-44342.23828125,-52532.90234375,30803.833984375,-134405.375,-48920.32421875,-13964.7890625,-36844.125,-23842.875,1.0,0.0
-44416.359375,-52549.578125,30605.931640625,-134444.625,-48931.90234375,-14236.228515625,-36874.7890625,-24506.18359375,1.0,0.0
-44451.8515625,-52552.484375,30482.7734375,-134468.359375,-48942.140625,-14320.4501953125,-36898.08203125,-24784.59765625,1.0,0.0
-44392.30859375,-52541.88671875,30652.9140625,-134446.234375,-48926.40234375,-14060.767578125,-36863.83984375,-24119.8125,1.0,0.0
-44351.62890625,-52539.5625,30803.69921875,-134422.359375,-48907.00390625,-13910.9208984375,-36799.59765625,-23657.35546875,1.0,0.0
-44413.05078125,-52554.5390625,30646.298828125,-134436.578125,-48916.66015625,-14159.9638671875,-36793.25,-24291.7421875,1.0,0.0
-44456.01171875,-52555.43359375,30479.017578125,-134461.03125,-48940.53125,-14341.1025390625,-36854.09375,-24887.55078125,1.0,0.0
-44397.359375,-52540.94921875,30620.951171875,-134438.046875,-48935.1640625,-14122.1005859375,-36880.69140625,-24363.1328125,1.0,0.0
