channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,Trigger,Shutdown
-79630.1484375,-41497.98046875,-18259.630859375,-86999.2890625,-50193.5234375,-28417.962890625,-4821.0029296875,-28402.228515625,1.0,0.0
-79622.90625,-41503.74609375,-18252.568359375,-87013.4609375,-50138.94140625,-28368.7890625,-4778.53466796875,-28355.2890625,1.0,0.0
-79625.5859375,-41689.17578125,-18301.876953125,-87305.46875,-50318.203125,-28674.6953125,-4835.8447265625,-28727.53515625,1.0,0.0
-79633.9921875,-41688.7734375,-18311.890625,-87291.1171875,-50370.99609375,-28726.8203125,-4853.90478515625,-28763.65625,1.0,0.0
-79637.078125,-41525.5625,-18269.466796875,-87037.734375,-50223.87890625,-28469.05859375,-4829.13916015625,-28444.3828125,1.0,0.0
-79631.1328125,-41480.859375,-18243.5390625,-86981.6328125,-50128.125,-28339.6875,-4793.51025390625,-28308.88671875,1.0,0.0
-79631.7578125,-41660.7890625,-18286.185546875,-87269.5234375,-50288.47265625,-28628.427734375,-4837.27490234375,-28669.732421875,1.0,0.0
-79636.2265625,-41703.83984375,-18306.794921875,-87326.921875,-50385.83984375,-28757.21875,-4873.4404296875,-28837.416015625,1.0,0.0
-79640.4296875,-41551.3125,-18275.099609375,-87081.7734375,-50257.18359375,-28527.53125,-4830.6142578125,-28538.037109375,1.0,0.0
-79634.9765625,-41463.515625,-18241.392578125,-86956.9609375,-50125.0390625,-28325.962890625,-4814.92333984375,-28294.984375,1.0,0.0
-79628.71875,-41627.84375,-18278.048828125,-87220.171875,-50255.08203125,-28569.330078125,-4857.4365234375,-28603.974609375,1.0,0.0
-79633.234375,-41718.01171875,-18309.4765625,-87353.8359375,-50388.87890625,-28761.5546875,-4893.69091796875,-28832.453125,1.0,0.0
-79637.7890625,-41583.8125,-18282.4296875,-87130.5,-50285.43359375,-28567.8984375,-4835.21875,-28573.53125,1.0,0.0
-79630.4140625,-41459.84765625,-18242.779296875,-86943.859375,-50129.375,-28324.0859375,-4817.73974609375,-28283.048828125,1.0,0.0
-79624.15625,-41596.7734375,-18270.896484375,-87164.515625,-50217.93359375,-28503.79296875,-4831.50830078125,-28525.564453125,1.0,0.0
-79632.15625,-41729.90234375,-18314.482421875,-87352.71875,-50376.046875,-28751.673828125,-4837.185546875,-28829.771484375,1.0,0.0
-79641.1875,-41621.71875,-18296.064453125,-87166.84375,-50306.3125,-28611.216796875,-4820.68994140625,-28626.728515625,1.0,0.0
-79637.8828125,-41473.484375,-18253.283203125,-86935.859375,-50137.109375,-28340.267578125,-4777.59619140625,-28310.541015625,1.0,0.0
-79629.0703125,-41569.28125,-18271.61328125,-87091.203125,-50178.234375,-28448.673828125,-4778.087890625,-28465.6171875,1.0,0.0
-79635.734375,-41728.73828125,-18318.328125,-87340.734375,-50359.1953125,-28733.8828125,-4836.6494140625,-28793.96484375,1.0,0.0
-79643.9140625,-41649.12109375,-18304.24609375,-87210.203125,-50331.30078125,-28651.271484375,-4850.5966796875,-28666.873046875,1.0,0.0
-79642.21875,-41487.07421875,-18259.185546875,-86959.4140625,-50162.859375,-28369.013671875,-4800.6630859375,-28322.07421875,1.0,0.0
-79635.109375,-41536.203125,-18263.69921875,-87046.0078125,-50150.921875,-28388.81640625,-4775.4951171875,-28368.4765625,1.0,0.0
-79635.78125,-41716.26953125,-18314.974609375,-87328.3125,-50337.2890625,-28701.740234375,-4845.27685546875,-28758.916015625,1.0,0.0
-79639.3125,-41676.125,-18315.869140625,-87251.5546875,-50352.35546875,-28693.42578125,-4845.67919921875,-28738.353515625,1.0,0.0
-79641.59375,-41511.03515625,-18274.427734375,-86989.953125,-50188.5625,-28413.806640625,-4783.94384765625,-28390.515625,1.0,0.0
-79634.078125,-41508.3515625,-18261.017578125,-86998.0859375,-50130.359375,-28347.8671875,-4772.2763671875,-28331.1484375,1.0,0.0
-79633.2734375,-41693.9140625,-18307.912109375,-87295.9921875,-50310.3359375,-28655.25,-4838.9736328125,-28709.51953125,1.0,0.0
-79639.578125,-41699.7265625,-18321.45703125,-87291.7421875,-50370.4609375,-28723.734375,-4840.49365234375,-28777.513671875,1.0,0.0
-79645.078125,-41539.8671875,-18281.58203125,-87034.65625,-50221.8203125,-28464.90234375,-4801.2890625,-28450.283203125,1.0,0.0
-79638.4609375,-41486.89453125,-18253.8203125,-86960.671875,-50116.94921875,-28319.4375,-4779.8310546875,-28287.697265625,1.0,0.0
-79634.703125,-41664.9921875,-18299.552734375,-87249.3203125,-50274.39453125,-28600.263671875,-4821.986328125,-28629.72265625,1.0,0.0
-79641.59375,-41717.921875,-18324.630859375,-87324.2890625,-50378.86328125,-28737.279296875,-4856.1845703125,-28785.783203125,1.0,0.0
-79646.2421875,-41566.69140625,-18289.046875,-87081.3671875,-50255.6640625,-28520.111328125,-4818.76806640625,-28509.29296875,1.0,0.0
-79640.5625,-41472.453125,-18253.328125,-86937.203125,-50116.859375,-28314.697265625,-4771.0244140625,-28286.177734375,1.0,0.0
-79636.8515625,-41635.12890625,-18293.740234375,-87195.359375,-50239.078125,-28547.06640625,-4801.95947265625,-28566.021484375,1.0,0.0
-79641.3203125,-41732.5390625,-18328.341796875,-87339.796875,-50379.35546875,-28753.328125,-4850.73095703125,-28810.7734375,1.0,0.0
-79644.140625,-41598.3828125,-18300.580078125,-87124.953125,-50284.2265625,-28572.63671875,-4815.72802734375,-28588.865234375,1.0,0.0
-79640.0234375,-41468.96875,-18257.6640625,-86930.2734375,-50122.7578125,-28316.0390625,-4761.4580078125,-28281.9296875,1.0,0.0
-79634.9765625,-41599.234375,-18284.083984375,-87144.7109375,-50205.32421875,-28483.140625,-4785.10595703125,-28492.08203125,1.0,0.0
-79639.890625,-41735.1328125,-18329.279296875,-87349.9921875,-50372.828125,-28744.65625,-4836.380859375,-28804.291015625,1.0,0.0
-79646.1484375,-41628.06640625,-18307.240234375,-87173.7734375,-50311.09375,-28611.931640625,-4825.205078125,-28627.845703125,1.0,0.0
-79641.453125,-41476.1640625,-18260.435546875,-86941.3125,-50139.8359375,-28330.658203125,-4779.65234375,-28302.44921875,1.0,0.0
-79632.25,-41563.60546875,-18272.86328125,-87094.015625,-50174.2109375,-28418.6328125,-4794.44921875,-28422.8359375,1.0,0.0
-79634.2109375,-41726.640625,-18319.35546875,-87354.015625,-50360.3125,-28713.498046875,-4863.7841796875,-28787.794921875,1.0,0.0
-79641.453125,-41655.6953125,-18308.134765625,-87232.46875,-50339.75,-28642.46484375,-4870.400390625,-28699.4609375,1.0,0.0
-79641.90625,-41494.1796875,-18263.029296875,-86970.6796875,-50164.51171875,-28349.96875,-4791.94580078125,-28346.974609375,1.0,0.0
-79635.5078125,-41534.1015625,-18262.58203125,-87044.796875,-50145.109375,-28335.484375,-4773.8408203125,-28365.302734375,1.0,0.0
-79637.65625,-41715.41796875,-18313.052734375,-87335.28125,-50333.984375,-28611.88671875,-4839.197265625,-28755.921875,1.0,0.0
-79643.6015625,-41680.7734375,-18312.3828125,-87270.9140625,-50358.48046875,-28613.67578125,-4857.30224609375,-28757.396484375,1.0,0.0
-79642.3046875,-41513.4921875,-18272.103515625,-87004.8359375,-50199.15625,-28386.537109375,-4822.2548828125,-28418.58984375,1.0,0.0
-79634.84375,-41502.2265625,-18259.900390625,-86997.1953125,-50132.28125,-28355.9140625,-4801.244140625,-28331.060546875,1.0,0.0
-79636.2265625,-41689.08984375,-18308.447265625,-87286.515625,-50306.48828125,-28666.24609375,-4837.54345703125,-28709.654296875,1.0,0.0
-79644.6328125,-41700.66796875,-18319.7578125,-87294.5625,-50373.1875,-28742.64453125,-4871.3837890625,-28794.814453125,1.0,0.0
-79641.453125,-41535.12890625,-18277.37890625,-87039.34375,-50231.25390625,-28495.791015625,-4847.69091796875,-28493.958984375,1.0,0.0
-79628.671875,-41473.88671875,-18250.021484375,-86955.9765625,-50124.32421875,-28346.482421875,-4818.1865234375,-28325.962890625,1.0,0.0
-79627.1484375,-41653.50390625,-18296.421875,-87240.46875,-50274.48046875,-28619.798828125,-4850.50732421875,-28653.728515625,1.0,0.0
-79636.1796875,-41715.8671875,-18322.3515625,-87322.546875,-50381.19140625,-28764.013671875,-4862.5771484375,-28830.576171875,1.0,0.0
-79640.875,-41566.51171875,-18288.509765625,-87083.828125,-50260.40234375,-28541.166015625,-4835.75537109375,-28561.685546875,1.0,0.0
-79632.0703125,-41463.55859375,-18248.634765625,-86937.0234375,-50120.48046875,-28327.751953125,-4802.6748046875,-28311.568359375,1.0,0.0
-79626.1640625,-41621.09375,-18284.21875,-87188.296875,-50236.171875,-28554.845703125,-4811.70458984375,-28594.318359375,1.0,0.0
-79632.3828125,-41724.40234375,-18321.232421875,-87343.78125,-50381.99609375,-28773.087890625,-4858.6435546875,-28850.9609375,1.0,0.0
-79638.5078125,-41593.82421875,-18292.7578125,-87139.8828125,-50296.25390625,-28600.845703125,-4855.73779296875,-28622.4375,1.0,0.0
-79631.7109375,-41460.921875,-18247.5625,-86939.078125,-50137.0625,-28343.93359375,-4815.0576171875,-28316.173828125,1.0,0.0
-79625.09375,-41586.4921875,-18272.05859375,-87140.5546875,-50208.45703125,-28500.619140625,-4824.2666015625,-28515.193359375,1.0,0.0
-79631.265625,-41727.4453125,-18315.689453125,-87353.2578125,-50377.078125,-28764.90625,-4875.5859375,-28843.2265625,1.0,0.0
-79634.6640625,-41621.94140625,-18295.21484375,-87185.796875,-50324.50390625,-28645.369140625,-4874.9599609375,-28688.10546875,1.0,0.0
-79630.28125,-41464.98828125,-18247.3828125,-86948.1484375,-50154.5859375,-28367.08984375,-4810.49755859375,-28350.595703125,1.0,0.0
-79625.046875,-41547.46875,-18260.66015625,-87083.6484375,-50176.26953125,-28446.931640625,-4800.30517578125,-28455.06640625,1.0,0.0
-79627.6875,-41716.35546875,-18310.861328125,-87343.4609375,-50358.5703125,-28746.802734375,-4855.06689453125,-28823.9609375,1.0,0.0
-79632.3828125,-41647.19921875,-18300.357421875,-87228.7578125,-50346.72265625,-28692.353515625,-4866.01953125,-28751.80859375,1.0,0.0
-79630.6796875,-41482.3359375,-18255.966796875,-86971.9765625,-50177.4765625,-28405.759765625,-4819.97509765625,-28388.458984375,1.0,0.0
-79620.7578125,-41517.0703125,-18253.865234375,-87032.4140625,-50151.01171875,-28398.205078125,-4815.10205078125,-28390.470703125,1.0,0.0
-79623.9765625,-41703.16796875,-18302.412109375,-87322.71875,-50336.62109375,-28704.78125,-4876.52490234375,-28771.25390625,1.0,0.0
-79635.1953125,-41677.5546875,-18302.546875,-87275.15625,-50365.05078125,-28714.83984375,-4885.8232421875,-28774.16015625,1.0,0.0
-79636.5390625,-41510.54296875,-18257.21875,-87012.2578125,-50207.65234375,-28445.052734375,-4836.2021484375,-28447.82421875,1.0,0.0
-79624.828125,-41491.9453125,-18240.6328125,-86989.59375,-50132.68359375,-28358.060546875,-4801.55712890625,-28363.201171875,1.0,0.0
-79624.78125,-41680.953125,-18288.689453125,-87286.203125,-50302.9140625,-28655.47265625,-4846.88623046875,-28715.64453125,1.0,0.0
-79635.2890625,-41702.6328125,-18303.173828125,-87310.0234375,-50376.18359375,-28738.041015625,-4878.89404296875,-28802.7265625,1.0,0.0
-79638.953125,-41539.64453125,-18264.99609375,-87056.109375,-50237.06640625,-28491.90234375,-4840.67236328125,-28494.40625,1.0,0.0
-79628.8515625,-41472.41015625,-18236.1171875,-86959.7265625,-50120.61328125,-28330.701171875,-4799.58984375,-28310.853515625,1.0,0.0
-79625.8984375,-41649.83984375,-18279.2109375,-87240.3359375,-50266.79296875,-28604.2421875,-4847.73583984375,-28647.068359375,1.0,0.0
-79633.765625,-41717.02734375,-18305.810546875,-87338.1484375,-50379.1328125,-28764.951171875,-4880.9501953125,-28836.07421875,1.0,0.0
-79636.671875,-41569.28125,-18274.294921875,-87104.125,-50264.24609375,-28555.068359375,-4850.8203125,-28570.982421875,1.0,0.0
-79628.0,-41461.546875,-18236.744140625,-86944.9296875,-50121.328125,-28334.501953125,-4812.0625,-28314.697265625,1.0,0.0
-79622.859375,-41614.87890625,-18271.61328125,-87193.125,-50232.28125,-28552.07421875,-4843.220703125,-28581.353515625,1.0,0.0
-79628.8515625,-41723.91015625,-18309.1640625,-87359.0625,-50380.47265625,-28776.619140625,-4882.783203125,-28850.15625,1.0,0.0
-79632.6484375,-41597.17578125,-18284.755859375,-87153.65625,-50296.34375,-28609.517578125,-4860.2529296875,-28638.931640625,1.0,0.0
-79629.03125,-41461.27734375,-18240.6328125,-86943.59375,-50133.265625,-28346.169921875,-4813.26953125,-28328.421875,1.0,0.0
-79622.9453125,-41579.02734375,-18261.6875,-87140.6015625,-50200.85546875,-28492.841796875,-4836.11279296875,-28522.345703125,1.0,0.0
-79624.6953125,-41723.82421875,-18310.19140625,-87361.65625,-50374.4375,-28767.142578125,-4889.7568359375,-28858.29296875,1.0,0.0
-79631.0859375,-41627.30859375,-18298.748046875,-87194.109375,-50323.69921875,-28656.45703125,-4865.169921875,-28697.806640625,1.0,0.0
-79631.7109375,-41472.8125,-18256.099609375,-86951.953125,-50150.87890625,-28376.388671875,-4818.052734375,-28356.71875,1.0,0.0
-79625.2265625,-41547.06640625,-18264.146484375,-87083.5625,-50169.83203125,-28442.998046875,-4831.95556640625,-28456.318359375,1.0,0.0
-79629.03125,-41717.69921875,-18308.08984375,-87353.4765625,-50357.05078125,-28741.169921875,-4895.25537109375,-28826.240234375,1.0,0.0
-79636.3125,-41656.1875,-18300.04296875,-87248.734375,-50348.19921875,-28692.978515625,-4897.71435546875,-28756.234375,1.0,0.0
-79636.4453125,-41492.21484375,-18256.279296875,-86987.0,-50178.05859375,-28410.990234375,-4834.27978515625,-28413.984375,1.0,0.0
-79625.046875,-41514.4296875,-18249.9765625,-87036.484375,-50145.6015625,-28391.677734375,-4832.13427734375,-28402.673828125,1.0,0.0
-79627.953125,-41698.609375,-18299.955078125,-87328.4921875,-50329.9609375,-28701.0703125,-4878.6259765625,-28771.791015625,1.0,0.0
-79635.2890625,-41678.4921875,-18306.34765625,-87287.765625,-50366.796875,-28726.41796875,-4895.2109375,-28794.142578125,1.0,0.0
