channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,Trigger,Shutdown
-32609.541015625,-18427.44921875,51819.5703125,-36437.9921875,-11994.7958984375,4277.40869140625,-8840.3828125,-15757.353515625,1.0,0.0
-31142.283203125,-17561.498046875,52745.82421875,-34966.35546875,-6784.15673828125,5206.8837890625,-7467.896484375,-13308.0498046875,1.0,0.0
-31834.560546875,-17685.59375,52523.6484375,-35401.23046875,-7894.01025390625,5004.60009765625,-7573.486328125,-13034.017578125,1.0,0.0
-33242.23046875,-18482.03125,51665.296875,-36781.8515625,-12739.9580078125,4141.5546875,-8821.8310546875,-15226.4111328125,1.0,0.0
-32888.265625,-18554.8984375,51680.05078125,-36685.60546875,-12809.650390625,4138.82763671875,-9018.2138671875,-16007.5595703125,1.0,0.0
-31283.634765625,-17683.1796875,52636.390625,-35144.40625,-7474.37841796875,5094.94580078125,-7653.32666015625,-13722.048828125,1.0,0.0
-31595.041015625,-17579.06640625,52655.2578125,-35181.33203125,-7199.8095703125,5136.56494140625,-7381.30615234375,-12830.83984375,1.0,0.0
-33042.58203125,-18347.162109375,51808.16796875,-36557.3046875,-11940.16796875,4295.916015625,-8572.20703125,-14777.587890625,1.0,0.0
-33136.37109375,-18648.59765625,51565.65234375,-36878.3203125,-13425.2177734375,4030.466552734375,-9137.3486328125,-16150.07421875,1.0,0.0
-31510.103515625,-17835.75390625,52481.984375,-35382.1875,-8357.6298828125,4938.5283203125,-7884.39892578125,-14173.107421875,1.0,0.0
-31379.525390625,-17498.822265625,52755.8828125,-34997.9609375,-6658.40576171875,5237.1923828125,-7261.09814453125,-12699.1435546875,1.0,0.0
-32794.74609375,-18197.494140625,51965.30078125,-36298.02734375,-11057.765625,4454.34521484375,-8322.0458984375,-14333.81640625,1.0,0.0
