channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,Trigger,Shutdown
143071.109375,29585.39453125,148767.484375,-41167.265625,-55424.546875,108004.8359375,-6074.8017578125,14947.1484375,1.0,0.0
136463.03125,26865.455078125,132934.8125,-42034.69140625,-47561.515625,104757.125,-3809.676025390625,13232.5908203125,1.0,0.0
132481.515625,25390.46484375,90448.5703125,-41539.46484375,-40840.078125,103401.3125,-653.3861694335938,13005.5859375,1.0,0.0
138977.46875,28177.861328125,102843.7734375,-40657.01953125,-48501.98828125,106669.3671875,-2757.400634765625,14794.8427734375,1.0,0.0
143357.78125,29714.23046875,145094.5625,-41020.0546875,-55601.3515625,108220.3984375,-5995.453125,15106.0693359375,1.0,0.0
137897.65625,27465.466796875,140090.3125,-41967.32421875,-49506.07421875,105402.15625,-4517.5556640625,13529.779296875,1.0,0.0
132328.234375,25341.87109375,95465.5546875,-41701.3828125,-40907.40234375,103243.109375,-860.0057373046875,12868.525390625,1.0,0.0
137467.078125,27603.5546875,95982.3671875,-40730.8671875,-46432.796875,105998.3671875,-2027.5267333984375,14510.126953125,1.0,0.0
143378.796875,29829.20703125,139817.140625,-40854.02734375,-55272.5546875,108350.21875,-5689.591796875,15282.513671875,1.0,0.0
139332.90625,28087.962890625,145645.359375,-41844.12109375,-51323.80859375,106078.4296875,-5110.1005859375,13872.296875,1.0,0.0
132568.328125,25433.78125,102156.28125,-41853.28515625,-41556.6328125,103253.171875,-1264.125244140625,12791.3671875,1.0,0.0
135990.828125,27039.263671875,90783.0859375,-40851.8828125,-44520.515625,105311.765625,-1393.5865478515625,14193.08984375,1.0,0.0
143011.5625,29764.96875,133053.359375,-40746.42578125,-54531.86328125,108282.3984375,-5256.28076171875,15347.4228515625,1.0,0.0
140628.140625,28646.845703125,149235.40625,-41692.39453125,-52904.5234375,106702.4453125,-5580.60498046875,14206.232421875,1.0,0.0
133192.703125,25680.052734375,110063.34375,-41973.84765625,-42706.359375,103436.8515625,-1832.440673828125,12803.392578125,1.0,0.0
134643.90625,26483.15234375,87608.6015625,-41025.77734375,-42929.7421875,104637.0546875,-938.0133056640625,13841.943359375,1.0,0.0
142317.0,29605.466796875,125202.2265625,-40643.16015625,-53290.8046875,108068.2265625,-4644.02197265625,15374.916015625,1.0,0.0
141738.359375,29135.677734375,150757.828125,-41502.80859375,-54145.26953125,107266.734375,-5885.16943359375,14534.1767578125,1.0,0.0
134164.328125,26053.373046875,118644.984375,-42057.625,-44301.203125,103790.7265625,-2530.75390625,12891.9501953125,1.0,0.0
133531.375,25993.513671875,86711.890625,-41236.734375,-41759.85546875,104043.125,-676.6320190429688,13490.3955078125,1.0,0.0
141265.21875,29240.015625,116731.4453125,-40610.48046875,-51690.28515625,107661.2421875,-3957.8681640625,15265.9736328125,1.0,0.0
142554.328125,29458.080078125,150203.765625,-41338.61328125,-55040.54296875,107699.9140625,-6071.2255859375,14780.5830078125,1.0,0.0
135403.78125,26550.02734375,127247.9453125,-42086.76953125,-46156.80078125,104293.8671875,-3284.90185546875,13078.05078125,1.0,0.0
132766.1875,25708.708984375,88132.8359375,-41411.65625,-40963.90625,103616.7890625,-544.7567138671875,13253.01953125,1.0,0.0
139936.5,28727.84765625,108233.8984375,-40629.9296875,-49818.41796875,107097.9375,-3221.959228515625,15051.84375,1.0,0.0
143091.125,29703.189453125,147702.34375,-41161.80859375,-55511.09375,108025.4921875,-6075.9638671875,15003.33984375,1.0,0.0
136808.140625,27138.728515625,135132.75,-42051.85546875,-48131.80078125,104896.6953125,-4024.029296875,13344.0361328125,1.0,0.0
132316.78125,25487.3359375,91629.234375,-41615.19140625,-40747.9453125,103292.5078125,-661.7457275390625,13007.8662109375,1.0,0.0
138437.5,28121.265625,100389.421875,-40703.9140625,-47825.53515625,106419.2890625,-2501.428466796875,14749.7373046875,1.0,0.0
143328.0625,29884.23828125,143420.765625,-40991.71484375,-55519.8984375,108229.515625,-5896.345703125,15201.376953125,1.0,0.0
138270.03125,27768.599609375,141729.78125,-41967.90234375,-50065.89453125,105551.9140625,-4695.43115234375,13661.0732421875,1.0,0.0
132293.578125,25482.59765625,97080.78125,-41777.69140625,-41014.19921875,103173.5078125,-931.2630615234375,12884.2607421875,1.0,0.0
136924.421875,27524.966796875,93853.453125,-40801.27734375,-45815.12890625,105718.1171875,-1804.5009765625,14436.8125,1.0,0.0
143233.59375,29936.09375,137536.90625,-40845.66796875,-55081.26953125,108284.4140625,-5552.21826171875,15339.197265625,1.0,0.0
139645.421875,28317.15625,146554.390625,-41859.09375,-51873.2578125,106177.71875,-5289.85302734375,13957.2783203125,1.0,0.0
132612.859375,25532.12890625,104026.765625,-41955.65625,-41890.7890625,103189.15625,-1446.9178466796875,12767.62890625,1.0,0.0
135467.484375,26926.431640625,89129.1875,-40949.3359375,-44007.90234375,105012.34375,-1241.728759765625,14089.154296875,1.0,0.0
142759.078125,29817.271484375,130309.9140625,-40747.765625,-54198.51171875,108157.1875,-5077.064453125,15380.1015625,1.0,0.0
140932.359375,28919.939453125,149490.875,-41662.48828125,-53300.015625,106817.6015625,-5669.52001953125,14345.6181640625,1.0,0.0
133422.65625,25923.150390625,112224.1328125,-42012.875,-43109.40625,103481.5546875,-1991.4510498046875,12883.9033203125,1.0,0.0
134223.65625,26420.388671875,86637.0625,-41116.125,-42521.5546875,104377.4609375,-819.8172607421875,13756.873046875,1.0,0.0
141947.5625,29561.8359375,122162.5234375,-40681.0234375,-52873.8125,107863.8828125,-4459.5751953125,15334.369140625,1.0,0.0
141950.75,29336.708984375,150320.71875,-41488.94921875,-54458.7734375,107329.59375,-5956.15869140625,14627.3388671875,1.0,0.0
134495.765625,26343.900390625,120860.53125,-42071.97265625,-44797.0078125,103887.375,-2714.75341796875,13003.7529296875,1.0,0.0
133222.25,25993.24609375,86421.9453125,-41305.3984375,-41458.77734375,103833.1484375,-599.7420043945312,13436.0361328125,1.0,0.0
140821.53125,29166.478515625,113591.25,-40646.24609375,-51165.37890625,107415.2890625,-3744.632568359375,15204.05859375,1.0,0.0
142711.015625,29650.03515625,149161.90625,-41301.5546875,-55226.78125,107742.2890625,-6078.95947265625,14876.0244140625,1.0,0.0
135767.140625,26780.921875,129266.53125,-42113.68359375,-46789.80078125,104380.6796875,-3532.335693359375,13140.9482421875,1.0,0.0
132523.84375,25648.224609375,88472.3203125,-41515.90625,-40896.5859375,103398.3203125,-597.2833251953125,13137.3720703125,1.0,0.0
139436.265625,28602.54296875,105253.9609375,-40679.7265625,-49242.32421875,106810.3125,-3019.363037109375,14955.2392578125,1.0,0.0
143175.03125,29884.283203125,146141.5625,-41116.30078125,-55536.62109375,108043.5078125,-6019.2802734375,15106.91796875,1.0,0.0
137234.171875,27432.33984375,136882.75,-42040.81640625,-48721.2578125,105033.890625,-4223.49609375,13467.5068359375,1.0,0.0
132233.453125,25530.072265625,92661.5234375,-41688.37109375,-40789.1171875,103160.9921875,-731.5725708007812,12964.1904296875,1.0,0.0
137932.03125,27980.13671875,97775.25,-40760.328125,-47226.59765625,106121.296875,-2298.876953125,14648.9755859375,1.0,0.0
143314.875,29981.466796875,141374.203125,-40961.13671875,-55435.6328125,108193.3515625,-5806.22314453125,15269.4150390625,1.0,0.0
138702.09375,28043.482421875,143035.25,-41937.05859375,-50614.80859375,105695.71875,-4862.89013671875,13797.1953125,1.0,0.0
132338.109375,25552.201171875,98684.3828125,-41845.59375,-41228.73046875,103094.15625,-1065.731201171875,12858.7353515625,1.0,0.0
136473.21875,27443.515625,91861.6875,-40839.765625,-45207.609375,105451.90625,-1590.058349609375,14382.095703125,1.0,0.0
143127.296875,29995.7734375,135130.734375,-40819.3359375,-54853.19140625,108205.78125,-5407.87060546875,15394.7197265625,1.0,0.0
140071.71875,28609.919921875,147366.21875,-41795.39453125,-52317.25390625,106332.5234375,-5390.83837890625,14128.8955078125,1.0,0.0
132802.703125,25676.701171875,106101.8515625,-41997.85546875,-42237.95703125,103179.046875,-1608.9232177734375,12792.037109375,1.0,0.0
135020.046875,26762.99609375,87748.4375,-41034.09375,-43556.0390625,104710.3203125,-1127.9583740234375,13958.1279296875,1.0,0.0
142523.703125,29785.80078125,127539.3203125,-40744.4140625,-53851.7890625,108005.5546875,-4910.41015625,15380.458984375,1.0,0.0
141219.9375,29044.70703125,149568.265625,-41651.0,-53735.11328125,106880.140625,-5809.7099609375,14408.11328125,1.0,0.0
133660.296875,26033.5234375,114424.8828125,-42075.99609375,-43619.5625,103482.8515625,-2242.19287109375,12886.40625,1.0,0.0
133870.5,26358.875,85954.75,-41176.875,-42114.0390625,104135.34375,-716.55224609375,13701.3515625,1.0,0.0
141619.265625,29526.51953125,119185.578125,-40674.765625,-52361.46484375,107675.640625,-4230.60400390625,15351.625,1.0,0.0
142185.75,29493.439453125,149768.484375,-41450.81640625,-54724.3125,107385.734375,-6000.32568359375,14741.466796875,1.0,0.0
134847.9375,26559.416015625,123065.3046875,-42096.47265625,-45346.37109375,103958.140625,-2932.7724609375,13096.1552734375,1.0,0.0
132967.671875,25980.013671875,86394.234375,-41371.0234375,-41193.4140625,103622.8671875,-541.5380859375,13408.0068359375,1.0,0.0
140425.546875,29108.587890625,110573.0546875,-40652.546875,-50556.42578125,107184.6640625,-3482.714599609375,15214.6533203125,1.0,0.0
142881.296875,29808.5546875,147971.59375,-41259.62109375,-55345.69140625,107774.9296875,-6050.6171875,15012.19140625,1.0,0.0
136218.421875,27095.544921875,131239.96875,-42096.3359375,-47329.91015625,104517.828125,-3700.107666015625,13320.96875,1.0,0.0
132402.609375,25715.056640625,89042.5546875,-41570.66796875,-40771.63671875,103247.671875,-574.1268920898438,13153.0625,1.0,0.0
138972.328125,28486.091796875,102317.078125,-40724.56640625,-48633.91015625,106520.140625,-2781.406494140625,14911.162109375,1.0,0.0
143213.296875,29925.54296875,144270.546875,-41117.95703125,-55599.78515625,107987.1796875,-5997.2861328125,15162.3955078125,1.0,0.0
137662.78125,27649.15234375,138340.125,-42048.1015625,-49332.17578125,105133.890625,-4439.369140625,13582.841796875,1.0,0.0
132219.0625,25607.5,93741.6484375,-41753.59375,-40849.78125,103042.03125,-797.063232421875,12971.4775390625,1.0,0.0
137492.328125,27931.677734375,95228.9375,-40788.0,-46558.4140625,105853.9296875,-2037.048583984375,14645.578125,1.0,0.0
143312.59375,30110.52734375,139042.375,-40922.06640625,-55267.90625,108155.6171875,-5663.3955078125,15400.75390625,1.0,0.0
139127.046875,28271.470703125,143935.53125,-41924.8984375,-51177.046875,105808.6015625,-5039.82666015625,13932.6474609375,1.0,0.0
132436.015625,25644.423828125,100186.2421875,-41910.50390625,-41489.578125,103022.5390625,-1210.749267578125,12866.2451171875,1.0,0.0
136034.765625,27338.59765625,89781.4140625,-40892.6953125,-44649.44140625,105163.75,-1406.5953369140625,14321.5224609375,1.0,0.0
143018.265625,30062.91796875,132337.796875,-40787.8671875,-54564.2734375,108115.2109375,-5233.392578125,15487.8818359375,1.0,0.0
140484.953125,28852.16796875,147671.21875,-41751.13671875,-52771.53125,106456.9765625,-5503.0888671875,14293.806640625,1.0,0.0
133126.8125,25990.51953125,108059.375,-41967.859375,-42519.3671875,103260.3203125,-1685.813232421875,12969.0634765625,1.0,0.0
134771.9375,26886.376953125,86500.3125,-41001.90625,-42966.7578125,104552.0703125,-858.3070068359375,14062.64453125,1.0,0.0
142401.484375,29923.0859375,124580.890625,-40669.1328125,-53374.578125,107929.421875,-4615.00927734375,15541.2578125,1.0,0.0
141650.109375,29343.90625,149374.96875,-41559.984375,-54059.9296875,107033.1640625,-5811.498046875,14637.4423828125,1.0,0.0
134076.890625,26295.53125,116593.9375,-42074.65625,-44140.1796875,103577.671875,-2404.287841796875,13015.912109375,1.0,0.0
133637.859375,26336.970703125,85391.4453125,-41224.3046875,-41807.328125,103926.578125,-608.99560546875,13671.9365234375,1.0,0.0
141366.640625,29501.798828125,116110.4296875,-40653.3984375,-51859.48828125,107504.109375,-3972.53076171875,15394.2275390625,1.0,0.0
142526.796875,29693.443359375,149039.875,-41378.84765625,-54975.09765625,107490.4765625,-5990.35693359375,14915.408203125,1.0,0.0
135323.40625,26784.900390625,125271.875,-42100.00390625,-45982.0546875,104076.15625,-3149.53955078125,13205.544921875,1.0,0.0
132816.078125,25946.173828125,86631.7421875,-41433.96484375,-41053.31640625,103443.6484375,-525.3106689453125,13355.9716796875,1.0,0.0
140075.484375,28997.09765625,107682.125,-40661.578125,-50003.7578125,106958.0625,-3244.2216796875,15194.3134765625,1.0,0.0
143097.03125,29918.615234375,146786.90625,-41208.61328125,-55488.609375,107820.8828125,-6022.90087890625,15138.92578125,1.0,0.0
136730.1875,27347.26953125,133353.28125,-42074.921875,-47956.3828125,104671.875,-3903.329833984375,13465.4951171875,1.0,0.0
132399.578125,25804.060546875,90140.515625,-41591.6796875,-40716.5625,103160.5390625,-574.3504028320312,13178.0078125,1.0,0.0
138656.671875,28483.767578125,99946.140625,-40682.85546875,-47947.48828125,106343.25,-2465.7998046875,14967.890625,1.0,0.0
143395.15625,30106.056640625,142811.59375,-41028.4140625,-55540.0625,108052.8515625,-5847.84228515625,15357.5263671875,1.0,0.0
138189.578125,27917.150390625,140229.078125,-42013.1875,-49951.54296875,105307.296875,-4609.60009765625,13751.955078125,1.0,0.0
132288.84375,25655.734375,95544.765625,-41803.84375,-41042.453125,102969.5234375,-911.3253173828125,12947.4716796875,1.0,0.0
137106.140625,27813.794921875,93415.71875,-40799.62109375,-45977.58203125,105614.359375,-1813.9781494140625,14599.130859375,1.0,0.0
143324.078125,30145.484375,137240.421875,-40883.171875,-55135.09375,108121.15625,-5525.39599609375,15498.07421875,1.0,0.0
139606.09375,28502.720703125,145451.65625,-41887.66015625,-51725.46875,105965.8671875,-5181.58154296875,14094.4736328125,1.0,0.0
132612.859375,25744.11328125,102631.1171875,-41956.32421875,-41825.87890625,103003.9453125,-1380.9354248046875,12860.970703125,1.0,0.0
135623.328125,27170.826171875,88710.40625,-40956.44140625,-44178.26953125,104887.84375,-1275.211669921875,14199.884765625,1.0,0.0
142839.765625,29948.7890625,130261.8515625,-40819.24609375,-54346.2109375,107965.9453125,-5119.62255859375,15472.81640625,1.0,0.0
140837.765625,28966.787109375,148688.984375,-41756.94921875,-53267.203125,106545.5390625,-5658.70166015625,14386.2529296875,1.0,0.0
133348.0,26054.4453125,110927.859375,-42042.3359375,-43031.22265625,103256.875,-1959.443359375,12924.44921875,1.0,0.0
134356.15625,26684.49609375,86216.3125,-41097.8828125,-42611.6796875,104270.484375,-830.635498046875,13880.1650390625,1.0,0.0
142076.0,29759.068359375,122383.359375,-40716.69921875,-52991.60546875,107725.6171875,-4476.65185546875,15480.9521484375,1.0,0.0
141884.890625,29383.021484375,149904.796875,-41582.3359375,-54447.46484375,107078.0859375,-5947.97802734375,14687.7783203125,1.0,0.0
134369.65625,26392.404296875,119739.0546875,-42137.15234375,-44734.6015625,103629.125,-2710.730224609375,12996.82421875,1.0,0.0
133261.71875,26165.443359375,85967.0,-41338.703125,-41571.203125,103671.640625,-662.8633422851562,13470.904296875,1.0,0.0
140906.875,29311.318359375,113966.0,-40719.0234375,-51337.80078125,107253.6796875,-3819.868408203125,15290.515625,1.0,0.0
142659.203125,29697.51171875,149109.828125,-41396.0546875,-55218.6875,107513.765625,-6079.40625,14947.7294921875,1.0,0.0
135670.578125,26907.65625,128479.4375,-42144.34765625,-46621.1796875,104180.9453125,-3461.078125,13206.8857421875,1.0,0.0
132523.40625,25824.892578125,88037.4453125,-41543.3984375,-40941.51171875,103243.2421875,-639.3493041992188,13152.9287109375,1.0,0.0
139506.40625,28759.095703125,105722.09375,-40753.84765625,-49416.80078125,106660.109375,-3106.624267578125,15014.962890625,1.0,0.0
143114.0625,29901.671875,146367.765625,-41232.890625,-55581.1875,107819.8046875,-6056.205078125,15149.38671875,1.0,0.0
137086.328125,27468.640625,136325.796875,-42112.65234375,-48601.140625,104809.4765625,-4203.3349609375,13474.8828125,1.0,0.0
132182.359375,25689.888671875,92254.453125,-41717.609375,-40784.73828125,103001.6640625,-772.2974853515625,12956.9931640625,1.0,0.0
138017.734375,28221.580078125,98381.3828125,-40795.5546875,-47338.89453125,106025.453125,-2355.695068359375,14741.556640625,1.0,0.0
143285.8125,30065.33203125,141940.234375,-41057.0234375,-55468.625,108037.734375,-5829.7822265625,15351.8935546875,1.0,0.0
138548.625,28069.365234375,142810.484375,-42018.6875,-50516.37109375,105508.1875,-4854.08349609375,13810.0703125,1.0,0.0
132215.984375,25652.29296875,98318.125,-41897.62890625,-41226.80859375,102913.6484375,-1126.796142578125,12799.5478515625,1.0,0.0
136441.21875,27533.68359375,92377.078125,-40938.203125,-45428.7578125,105280.3359375,-1757.42822265625,14320.896484375,1.0,0.0
143076.109375,30039.404296875,135900.796875,-40932.21484375,-54942.82421875,108067.015625,-5490.884765625,15435.130859375,1.0,0.0
139908.46875,28592.171875,147439.96875,-41898.390625,-52249.70703125,106168.234375,-5419.1357421875,14123.5751953125,1.0,0.0
132665.609375,25817.3828125,105864.390625,-42033.6171875,-42141.578125,103008.640625,-1622.647216796875,12760.7451171875,1.0,0.0
135035.34375,27035.73046875,88397.5703125,-41056.30859375,-43618.9375,104588.328125,-1186.475341796875,13991.431640625,1.0,0.0
142525.1875,29936.228515625,128635.8515625,-40818.80078125,-53914.10546875,107922.625,-4969.46337890625,15464.322265625,1.0,0.0
141100.65625,29072.958984375,150030.859375,-41737.63671875,-53664.21484375,106771.5546875,-5828.39599609375,14440.568359375,1.0,0.0
133494.859375,26156.279296875,114343.96875,-42126.82421875,-43509.7734375,103289.421875,-2244.60693359375,12838.88671875,1.0,0.0
133820.875,26604.298828125,86583.90625,-41220.91015625,-42186.01171875,103945.4453125,-785.8426513671875,13670.4609375,1.0,0.0
141619.625,29688.16796875,120473.84375,-40750.5390625,-52467.6796875,107597.2734375,-4322.6484375,15402.85546875,1.0,0.0
142071.84375,29496.078125,150534.75,-41549.03125,-54704.64453125,107321.140625,-6065.056640625,14753.89453125,1.0,0.0
134627.640625,26612.5234375,123143.1796875,-42182.48046875,-45260.13671875,103749.2421875,-2966.12109375,13002.099609375,1.0,0.0
132850.765625,26234.734375,87046.453125,-41425.78515625,-41234.140625,103372.6640625,-593.260009765625,13338.984375,1.0,0.0
140390.5,29295.716796875,112050.7734375,-40729.88671875,-50697.06640625,107074.6484375,-3597.557861328125,15219.5263671875,1.0,0.0
142764.125,29817.80859375,149100.53125,-41354.796875,-55362.453125,107749.3984375,-6148.205078125,15008.8837890625,1.0,0.0
135976.5625,27137.744140625,131625.3125,-42189.58984375,-47234.95703125,104346.03125,-3735.24462890625,13225.9296875,1.0,0.0
132232.734375,26003.572265625,89831.2109375,-41631.82421875,-40769.22265625,102964.296875,-593.3941040039062,13073.0439453125,1.0,0.0
138933.65625,28766.470703125,104092.875,-40780.48828125,-48761.5390625,106411.203125,-2877.6083984375,14920.3701171875,1.0,0.0
143119.921875,29974.046875,145877.546875,-41197.03515625,-55644.0859375,108055.125,-6126.92626953125,15167.1337890625,1.0,0.0
137425.0,27667.212890625,139175.109375,-42148.015625,-49260.65234375,105060.9296875,-4513.9345703125,13489.1435546875,1.0,0.0
131979.453125,25855.55859375,94736.53125,-41845.50390625,-40842.984375,102745.6015625,-828.6685791015625,12851.26953125,1.0,0.0
137404.578125,28217.826171875,97255.96875,-40857.69140625,-46704.37109375,105736.8515625,-2158.910400390625,14612.36328125,1.0,0.0
143195.953125,30056.5703125,141078.4375,-41032.4375,-55429.6875,108297.2421875,-5924.0615234375,15312.8671875,1.0,0.0
138889.984375,28159.978515625,145235.28125,-42052.6171875,-51181.60546875,105872.34375,-5231.783203125,13779.0009765625,1.0,0.0
132153.65625,25832.71484375,101450.2734375,-42037.328125,-41458.5078125,102787.40625,-1266.315673828125,12720.7353515625,1.0,0.0
135874.5625,27582.455078125,92052.9296875,-41013.70703125,-44819.94140625,105043.2734375,-1576.6473388671875,14221.87890625,1.0,0.0
142912.21875,29954.646484375,134840.75,-40911.78515625,-54788.328125,108394.0703125,-5605.59375,15349.8818359375,1.0,0.0
140261.171875,28556.947265625,149417.796875,-41914.171875,-52880.25,106718.1328125,-5868.40576171875,14049.7705078125,1.0,0.0
132783.171875,25952.38671875,109508.703125,-42166.43359375,-42550.390625,103111.546875,-1875.7137451171875,12702.2724609375,1.0,0.0
134550.9375,27042.884765625,88903.9765625,-41165.4296875,-43130.375,104419.484375,-1084.417236328125,13872.029296875,1.0,0.0
142298.765625,29741.947265625,127437.7109375,-40804.18359375,-53648.07421875,108276.8125,-5101.2939453125,15304.060546875,1.0,0.0
141483.1875,28949.21875,151540.765625,-41706.65625,-54191.625,107493.9609375,-6300.19677734375,14331.1337890625,1.0,0.0
133747.25,26159.9453125,118261.875,-42277.07421875,-44123.8203125,103571.4140625,-2642.1103515625,12712.0185546875,1.0,0.0
