channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8
-84974.20313,-41217.10938,-59389.58984,-81798.375,-93824.48438,-76283.28906,-85206.10156,-139300.7031
-84974.58594,-41220.46094,-59392.92188,-81763.48438,-93822.34375,-76285.45313,-85193.69531,-139299.1406
-84969.77344,-41217.91406,-59393.30078,-81728.85938,-93817.44531,-76283.92969,-85183.52344,-139287.5156
-84970.26563,-41214.42578,-59389.70313,-81760.3125,-93820.10938,-76281.47656,-85190.47656,-139291.4688
-84971.38281,-41214.875,-59387.66797,-81799.80469,-93826.11719,-76284.82813,-85205.83594,-139305.4375
-84970.07031,-41217.375,-59389.94922,-81773.78906,-93826.23438,-76290.46094,-85203.375,-139303.25
-84967.89844,-41216.68359,-59392.29688,-81730.76563,-93819.67969,-76288.60156,-85184.57813,-139288.3438
-84967.38281,-41213.19531,-59387.60156,-81750.88281,-93820.125,-76284.69531,-85187.32813,-139289.8281
-84970.51563,-41213.35156,-59386.61719,-81797.46094,-93826.96875,-76287.26563,-85200.13281,-139300.5156
-84971.76563,-41216.39453,-59389.52344,-81783.51563,-93827.23438,-76292.96094,-85198.88281,-139306.0625
-84968.46094,-41215.92578,-59389.74609,-81737,-93821.08594,-76291.66406,-85189.80469,-139293.0313
-84966.42188,-41212.23438,-59388.40625,-81744.14844,-93820.08594,-76287.75781,-85191.4375,-139294.9688
-84968.34375,-41211.94531,-59386.14844,-81791.78125,-93826.92188,-76288.27344,-85209.92188,-139307.5625
-84971.42969,-41216.55078,-59390.6875,-81788.5,-93829.02344,-76292.51563,-85207.625,-139311.1094
-84967.99219,-41217.77734,-59396.78906,-81739.00781,-93821.91406,-76292.25,-85189.22656,-139299.9844
-84964.99219,-41214.11328,-59394.15234,-81735.4375,-93818.85156,-76287.91406,-85181.51563,-139298.9063
-84967.45313,-41212.75,-59387.17578,-81783.49219,-93824.66406,-76287.97656,-85199.39844,-139300.9375
-84969.77344,-41216.03516,-59388.53906,-81793.61719,-93827.17188,-76296.45313,-85221.03125,-139296.2969
-84967.65625,-41216.59375,-59391.69141,-81752.01563,-93825.44531,-76294.48438,-85220.58594,-139294.6406
-84966.75781,-41215.74609,-59391.24609,-81732.28125,-93817.96094,-76284.17969,-85172.95313,-139282.9063
-84969.50781,-41215.69922,-59390.19531,-81769.8125,-93817.51563,-76281.74219,-85188.82031,-139283.875
-84970.91406,-41216.70703,-59391.28906,-81794.57813,-93823.30469,-76284.60156,-85210.35156,-139289.7969
-84970.35938,-41218.38281,-59395.04297,-81753.51563,-93819.99219,-76287.9375,-85195.32813,-139285.1406
-84965.24219,-41215.27734,-59393.30078,-81725.91406,-93815.88281,-76284.10938,-85187.79688,-139285.5938
-84968.05469,-41212.92969,-59389.1875,-81766.54688,-93820.10938,-76278.92969,-85200.46875,-139294.1875
-84971.45313,-41214.85156,-59388.62891,-81800.05469,-93826.03125,-76280.26563,-85205.00781,-139300.6094
-84969.6875,-41217.89063,-59391.84766,-81762.4375,-93823.17188,-76285.07031,-85182.71875,-139295.3125
-84965.14844,-41216.01172,-59391.64844,-81724.59375,-93818.67188,-76285.99219,-85173.75781,-139292.9844
-84965.21875,-41212.19141,-59386.99609,-81757.85156,-93822.53906,-76283.48438,-85191.25781,-139295.0625
-84968.92969,-41213.01953,-59385.05469,-81800.32031,-93828.66406,-76285.47656,-85212.07031,-139304.9063
-84969.57813,-41216.99609,-59389.5,-81776.29688,-93826.85938,-76288.58594,-85209.52344,-139303.6875
-84966.55469,-41216.57031,-59392.27344,-81732.82031,-93819.95313,-76286.75,-85187.72656,-139287.3125
-84965.92969,-41213.15234,-59387.55859,-81751.19531,-93820.26563,-76283.86719,-85192.19531,-139287.7344
-84968.85938,-41212.16797,-59386.55078,-81797.6875,-93827.66406,-76288.13281,-85212.53906,-139305.5313
-84970,-41214.89453,-59390.46094,-81783.26563,-93828.15625,-76296.69531,-85200.3125,-139304.4063
-84966.55469,-41215.29688,-59392.20703,-81733.96094,-93820.10938,-76289.78906,-85181.96094,-139291.5156
-84963.42969,-41212.86328,-59389.14453,-81738.92188,-93818.00781,-76289.14063,-85184.89063,-139282.5313
-84966.26563,-41212.50391,-59384.02344,-81791.42188,-93825.17969,-76283.24219,-85213.27344,-139293.2813
-84968.67969,-41215.41016,-59385.96875,-81792.76563,-93828.24219,-76286.70313,-85213.10156,-139313.1406
-84965.42188,-41215.34375,-59390.19531,-81741.15625,-93823.28125,-76293.63281,-85182.60938,-139320.6406
-84965.79688,-41213.12891,-59389.1875,-81731.21094,-93816.46094,-76287.82031,-85165.55469,-139290.75
-84969.77344,-41212.41406,-59387.9375,-81780.25,-93820.97656,-76285.63281,-85197.5,-139287.8281
-84972.21094,-41214.71875,-59390.53125,-81794.3125,-93824.26563,-76285.69531,-85205.16406,-139279
-84970.28906,-41216.66016,-59393.88281,-81747.50781,-93818.11719,-76285.52344,-85188.78125,-139272.5156
-84966.3125,-41213.55469,-59392.47266,-81727.74219,-93814.67188,-76283.08594,-85178.20313,-139274.7031
-84965.64063,-41210.24609,-59386.95313,-81771.44531,-93820.53125,-76282.72656,-85198.92969,-139290.125
-84968.41406,-41212.34766,-59388.16016,-81795.60156,-93825.74219,-76286.36719,-85197.8125,-139303.5
-84968.10156,-41216.19141,-59392.85547,-81755.0625,-93821.71875,-76286.70313,-85181.69531,-139291.3594
-84965.39844,-41215.54297,-59392.18359,-81725.66406,-93814.60938,-76285.27344,-85176.46094,-139276.375
-84966.78125,-41213.28516,-59385.74609,-81764.04688,-93817.08594,-76284.44531,-85189.22656,-139284.875
-84970.91406,-41215.76563,-59386.37109,-81798.01563,-93823.39063,-76282.99219,-85197.74219,-139303.3594
-84970.64844,-41219.00781,-59392.89844,-81766.14844,-93821.9375,-76288.89844,-85190.41406,-139299.4531
-84966.9375,-41217.98047,-59393.99219,-81727.05469,-93816.50781,-76293.70313,-85174.58594,-139288.4688
-84968.23438,-41214.96094,-59388.27344,-81755.53125,-93819.00781,-76283.64063,-85185.15625,-139296.0938
-84972.54688,-41216.59375,-59387.35547,-81796.63281,-93824.10938,-76285.85938,-85199.73438,-139305.6875
-84973.91406,-41219.23047,-59390.57422,-81775.17969,-93823.14844,-76289.88281,-85195.14844,-139304.5
-84971.60938,-41219.16406,-59394.62109,-81730.69531,-93815.85938,-76289.23438,-85172.14844,-139285.6094
-84969.95313,-41214.58203,-59391.84766,-81748.19531,-93815.39063,-76288.3125,-85184.55469,-139287.7344
-84973.03906,-41214.85156,-59389.21094,-81797.70313,-93824.44531,-76291.13281,-85209.96875,-139305.6563
-84972.46094,-41217.80078,-59392.65234,-81787.51563,-93825.10938,-76296.64844,-85208.58594,-139308.5
-84969.55469,-41218.07031,-59396.65234,-81739.14844,-93818.78906,-76296.5625,-85190.47656,-139290.5469
-84967.02344,-41214.42578,-59394.10547,-81742.29688,-93818.14063,-76295.53125,-85183.17188,-139304.5469
-84968.72656,-41213.35156,-59390.41797,-81791.49219,-93826.36719,-76299.26563,-85207.08594,-139324.6563
-84972.39063,-41218.02344,-59393.63672,-81796.58594,-93828.53125,-76298.03906,-85214.21875,-139313.9688
-84970.5625,-41219.32031,-59393.88281,-81746.54688,-93822.92188,-76298.57031,-85188.66406,-139306.375
-84969.24219,-41216.61719,-59392.62891,-81734.58594,-93816.35156,-76290.77344,-85179.52344,-139269.3125
-84970,-41213.80078,-59390.91016,-81782.92969,-93822.47656,-76291.84375,-85205.1875,-139292.6563
-84971.03125,-41215.74609,-59392.58594,-81800.32031,-93827.88281,-76296.94531,-85212.46875,-139310.3281
-84968.79688,-41216.90625,-59394.32813,-81754.45313,-93820.82031,-76298.84375,-85185.91406,-139299.7813
-84964.65625,-41213.64453,-59392.07031,-81732.03906,-93812.82031,-76291.35156,-85164.50781,-139278.125
-84966.17969,-41211.83203,-59388.83203,-81774.41406,-93816.57813,-76288.04688,-85192.82813,-139286.5938
-84969.19531,-41214.35938,-59389.74609,-81801.59375,-93820.97656,-76297.59375,-85203.03906,-139297.2344
-84969.32813,-41218.02344,-59394.28516,-81762.79688,-93815.70313,-76298.77344,-85182.00781,-139290.2344
-84967.16406,-41217.19922,-59394.75391,-81730.94531,-93808.90625,-76291.03906,-85174.09375,-139281.1563
-84967.69531,-41214.17969,-59389.52344,-81763.92969,-93812.57031,-76287.66406,-85189.3125,-139285.875
-84969.46094,-41214.875,-59387.28906,-81801.0625,-93819.88281,-76289.71875,-85203.28906,-139304.5625
-84969.375,-41217.82422,-59391.89453,-81771.82031,-93817.39844,-76294.35156,-85189,-139299.4531
-84966.08594,-41216.59375,-59393.32422,-81730.69531,-93810.29688,-76292.49219,-85169.51563,-139286.4844
-84966.78125,-41213.89063,-59389.70313,-81756.625,-93813.375,-76289.71875,-85183.88281,-139285.7188
-84970.07031,-41214.58203,-59390.30469,-81801.77344,-93821,-76291.0625,-85206.61719,-139297.6875
-84970.64844,-41218.62891,-59394.71094,-81779.91406,-93820.42188,-76295.64844,-85193.85156,-139298.8281
-84967.69531,-41219.1875,-59395.33594,-81734.02344,-93814.76563,-76295.26563,-85175.32031,-139286.1719
-84967.35938,-41215.43359,-59390.53125,-81750.39063,-93814.42969,-76289.88281,-85184.625,-139287.6406
-84969.97656,-41215.03125,-59388.27344,-81798.13281,-93820.46094,-76291.39844,-85200.82813,-139300.2969
-84970.98438,-41217.98047,-59392.96484,-81791.20313,-93822.25,-76295.98438,-85192.71094,-139298.75
-84968.46094,-41217.82422,-59396.65234,-81742.11719,-93815.54688,-76296.04688,-85176.73438,-139298.5469
-84965.4375,-41213.35156,-59392.96484,-81742.09375,-93815.23438,-76297.36719,-85178.00781,-139316.875
-84971.03125,-41213.80078,-59391.49219,-81791.9375,-93821.3125,-76296.15625,-85198.46094,-139316.0469
-84976.82031,-41219.21094,-59396.60938,-81796.83594,-93819.95313,-76296.58594,-85193.63281,-139284.0469
-84976.07813,-41221.42188,-59399.94141,-81748.17188,-93812.0625,-76292.17969,-85173.42188,-139266.875
-84974.64844,-41217.86719,-59397.125,-81737.80469,-93808.23438,-76286.85938,-85169.91406,-139271.4219
-84976.61719,-41215.85547,-59391.625,-81787.24219,-93816.125,-76286.64063,-85187.84375,-139293.5938
-84977.17188,-41217.42188,-59392.47266,-81806.39844,-93821.82813,-76290.125,-85199.08594,-139295.6094
-84975.34375,-41219.14063,-59396.20703,-81762.05469,-93818.07031,-76294.28125,-85182.8125,-139291.4688
-84972.97656,-41216.37109,-59394.97656,-81736.03906,-93811.76563,-76292.92188,-85160.28125,-139287.9844
-84974.28906,-41213.64453,-59390.53125,-81775.28906,-93814.16406,-76287.89063,-85180.57813,-139282.375
-84977.46875,-41215.34375,-59389.43359,-81804.36719,-93819.95313,-76289.03125,-85192.17969,-139294.5469
-84976.90625,-41218.875,-59395.58203,-81767.0625,-93818.40625,-76293.78906,-85180.6875,-139293.9688
-84973.32813,-41217.51172,-59395.78125,-81733.78125,-93812.97656,-76288.85156,-85166.33594,-139271.7344
-84973.14844,-41215.14063,-59390.6875,-81765.52344,-93814.22656,-76286.01563,-85166,-139275.2344
-84976.05469,-41216.55078,-59389.74609,-81804.05469,-93819.92969,-76287.28906,-85187.84375,-139288.4531
-84976.72656,-41219.90234,-59394.59766,-81776.82813,-93818.89844,-76289.29688,-85183.79688,-139288.1875
-84973.03906,-41218.875,-59396.00391,-81733.67188,-93812.10156,-76288.96094,-85170.47656,-139280.3594
-84970.69531,-41214.96094,-59392.31641,-81754.57031,-93812.14844,-76287.86719,-85171.92188,-139284.6875
-84973.9375,-41215.07422,-59390.55078,-81800.75,-93818.74219,-76290.17188,-85179.83594,-139293.0156
-84975.54688,-41218.67188,-59394.82031,-81782.71094,-93818.76563,-76290.72656,-85174.69531,-139297.3438
-84972.88281,-41218.60547,-59396.63281,-81734.04688,-93812.19531,-76294.46094,-85160.72656,-139287.4375
-84972.52344,-41215.43359,-59392.42969,-81744.78125,-93810.35938,-76292.22656,-85165.97656,-139278.3438
-84977.9375,-41216.86328,-59390.88672,-81792.99219,-93815.47656,-76284.40625,-85176.71094,-139288.3438
-84976.61719,-41219.78906,-59394.01563,-81789.36719,-93818.5,-76293.5,-85188.13281,-139318.0625
-84972.21094,-41221.91406,-59398.39844,-81739.10156,-93810.80469,-76289.94531,-85159.16406,-139279.1719
-84972.21094,-41220.30469,-59397.52734,-81735.14063,-93806.89844,-76282.79688,-85146.21875,-139260.4375
-84975.54688,-41218.5625,-59392.71875,-81784.96875,-93813.10938,-76282.57031,-85170.89844,-139273.9375
-84977.44531,-41220.95313,-59394.48438,-81794.44531,-93817.80469,-76287.9375,-85183.32813,-139289.1875
-84974.53906,-41221.64453,-59399.24609,-81745.9375,-93812.32813,-76290.35156,-85164.70313,-139276.4063
-84973.21875,-41219.09766,-59400.11719,-81729.3125,-93805.55469,-76285.65625,-85152.8125,-139260.2813
-84972.46094,-41216.70703,-59397.94922,-81774.21094,-93810.76563,-76285.92188,-85173.64844,-139278.5625
-84974.07031,-41218.875,-59399.08984,-81795.15625,-93816.59375,-76293.47656,-85182.92188,-139297.5
-84972.48438,-41221.24219,-59400.5,-81752.50781,-93813.67188,-76296.25,-85170.14063,-139292.4063
-84969.53125,-41219.63281,-59397.19141,-81728.03906,-93809.17969,-76292.35938,-85162.51563,-139267.2813
-84971.875,-41218.11328,-59391.53516,-81769.78906,-93812.88281,-76283.19531,-85172.01563,-139274.5469
-84974.42188,-41220.125,-59392.45313,-81800.83594,-93817.26563,-76285.94531,-85179.85938,-139286.7344
-84975.25,-41223.45703,-59396.54297,-81766.07813,-93813.86719,-76288.875,-85171.78906,-139279.5313
-84973.28906,-41220.91016,-59395.64844,-81732.0625,-93807.65625,-76283.21875,-85163.88281,-139267.7969
-84972.8125,-41216.88672,-59392.07031,-81761.42969,-93809.08594,-76281.74219,-85163.42969,-139277.4688
-84974.49219,-41216.95313,-59390.46094,-81801.6875,-93816.75,-76285.34375,-85182.74219,-139294.3281
-84976.66406,-41220.86328,-59396.33984,-81775.44531,-93814.16406,-76285.74219,-85158.57813,-139276.625
-84973.10938,-41220.34766,-59400.54297,-81732.0625,-93805.46875,-76284.80469,-85139.22656,-139264.8438
-84969.50781,-41217.21875,-59392.85547,-81749.875,-93805.35156,-76285.1875,-85148.05469,-139274.3438
-84971.76563,-41217.82422,-59388.5625,-81793.79688,-93811.8125,-76283.89063,-85165.86719,-139289.2969
-84971.71875,-41220.64063,-59393.10156,-81780.38281,-93813.46875,-76288.60156,-85172.41406,-139301.25
-84970.5625,-41221.28906,-59395.89453,-81735.99219,-93807.65625,-76289.54688,-85154.51563,-139288.1875
-84971.09375,-41217.30859,-59389.97266,-81743.97656,-93807.09375,-76286.41406,-85155.78906,-139291.125
-84976.10156,-41215.99219,-59386.50781,-81793.54688,-93811.54688,-76282.64063,-85180.57813,-139282.8594
-84978.74219,-41218.26953,-59389.72656,-81793.48438,-93814.16406,-76286.36719,-85182.29688,-139294.4375
-84974.69531,-41218.02344,-59393.81641,-81746.70313,-93809.50781,-76287.89063,-85161.71094,-139277.2969
-84973.55469,-41215.92578,-59389.41016,-81740.97656,-93804.03906,-76280.07031,-85157.03906,-139261.3125
-84972.70313,-41213.73438,-59384.09375,-81788.92188,-93810.78906,-76280.22656,-85186.05469,-139279.2656
-84973.71094,-41216.48438,-59386.41797,-81800.83594,-93815.94531,-76285.8125,-85190.5,-139288.5625
-84970.53906,-41219.00781,-59392.49609,-81749.82813,-93808.28125,-76290.17188,-85151.51563,-139280.25
-84967.04688,-41216.4375,-59392.40625,-81731.90625,-93802.98438,-76288.64844,-85147.11719,-139277.3438
-84969.60156,-41213.75391,-59388.44922,-81777.85938,-93809.42188,-76282.48438,-85169.24219,-139287.3125
-84973.48438,-41214.67188,-59386.75391,-81803.40625,-93815.32031,-76284.5625,-85185.9375,-139297.75
-84973.50781,-41216.55078,-59391.58203,-81765.14063,-93813.15625,-76288.15625,-85178.875,-139290.2344
-84970.51563,-41214.60547,-59392.07031,-81736.35156,-93807.74219,-76287.30469,-85163.88281,-139284.2969
-84971.58594,-41211.25391,-59386.26172,-81773.5,-93811.5,-76284.25,-85180.6875,-139299.625
-84975.60938,-41213.42188,-59384.96484,-81810.26563,-93816.50781,-76284.28906,-85194.16406,-139298.5781
-84975.16406,-41216.77344,-59392.14063,-81772.67188,-93810.42969,-76288.27344,-85160.88281,-139291.4063
-84972.36719,-41216.10156,-59394.19531,-81732.75,-93802.82813,-76289.16406,-85150.10938,-139281.7813
-84971.22656,-41212.75,-59387.71484,-81764.98438,-93806.60938,-76282.64063,-85160.66406,-139290.4688
-84974.75781,-41213.39844,-59385.65625,-81809.53125,-93814.89844,-76282.61719,-85188.625,-139299.9219
-84975.54688,-41216.10156,-59391.75781,-81787.67188,-93815.05469,-76288.10938,-85186.00781,-139300.625
-84972.54688,-41215.1875,-59394.93359,-81741.33594,-93806.9375,-76286.07813,-85156.54688,-139291.8906
-84972.23438,-41212.05859,-59390.01563,-81754.92188,-93805.9375,-76284.3125,-85162.69531,-139296.5625
-84973.30469,-41211.00781,-59386.95313,-81800.99219,-93814.04688,-76291.24219,-85186.76563,-139311.0313
-84975.34375,-41214.62891,-59389.61328,-81790.75781,-93814.42969,-76284.25,-85181.98438,-139289.4063
-84972.07813,-41215.23047,-59389.8125,-81744.08594,-93808.72656,-76284.46875,-85155.65625,-139286.75
-84969.28125,-41210.89453,-59384.38281,-81749.38281,-93809.78125,-76284.69531,-85161.28906,-139283.75
-84971.32031,-41210.55859,-59384.94141,-81795.96094,-93813.15625,-76282.90625,-85178.29688,-139280.6875
-84973.10938,-41213.95703,-59388.16016,-81797.375,-93814.875,-76286.52344,-85179.64063,-139287.5625
-84970.60156,-41214.91797,-59390.91016,-81749.875,-93809.64844,-76285.14063,-85156.88281,-139277.3906
-84968.5,-41211.41016,-59387.80078,-81740.82031,-93805.96094,-76280.04688,-85147.71875,-139274.25
-84968.96875,-41209.80078,-59384.42578,-81787.98438,-93812.0625,-76281.29688,-85174.74219,-139293.9531
-84969.97656,-41212.39063,-59387.48828,-81801.21875,-93817.44531,-76286.10156,-85185.44531,-139297.3438
-84969.53125,-41215.03125,-59394.28516,-81752.19531,-93810.69531,-76288.27344,-85157.6875,-139282.8906
-84967.53906,-41212.39063,-59391.625,-81733.86719,-93806.33594,-76285.47656,-85152.59375,-139279.6875
-84968.95313,-41209.64453,-59385.5,-81780.40625,-93813.15625,-76283.89063,-85178.27344,-139290.9688
-84971.60938,-41211.45313,-59386.50781,-81807.67188,-93819.72656,-76287.60156,-85189.53906,-139302.2031
-84970.91406,-41213.98047,-59392.42969,-81768.58594,-93815.34375,-76292.04688,-85160.41406,-139297.0625
-84967.67188,-41211.90234,-59393.41406,-81738.71875,-93810.94531,-76288.9375,-85151.71875,-139289.8281
-84966.91406,-41207.92188,-59387.04297,-81776.27344,-93816.24219,-76287.26563,-85169.21875,-139305.4531
-84970.13281,-41208.99609,-59385.07422,-81811.74219,-93823.39063,-76293.70313,-85188,-139318.6406
-84969.6875,-41212.01172,-59389.07813,-81779.24219,-93820.6875,-76299.82813,-85177.71875,-139305.5
-84968.85938,-41212.125,-59390.59766,-81738.58594,-93812.55469,-76288.49219,-85153.55469,-139287.8281
-84970.40625,-41209.55469,-59386.10547,-81763.95313,-93812.46094,-76281.94531,-85165.08594,-139290.7969
-84971.76563,-41209.93359,-59382.95313,-81808.25781,-93820.57813,-76286.67969,-85188.49219,-139319.4219
-84971.74219,-41214.07031,-59388.62891,-81784.92188,-93817.10938,-76290.75,-85174.16406,-139292.1406
-84970.51563,-41213.75391,-59390.57422,-81741.75781,-93809.08594,-76285.8125,-85157.71094,-139265.1094
-84969.75781,-41209.62109,-59385.32031,-81758.78906,-93810.46875,-76281.99219,-85163.89844,-139276.0938
-84971.29688,-41209.66406,-59385.12109,-81803.38281,-93816.95313,-76283.21875,-85181.96094,-139287.4844
-84972.17188,-41212.94922,-59390.08203,-81793.61719,-93818.03125,-76286.99219,-85182.875,-139288.7188
-84967.85156,-41212.68359,-59391.91406,-81745.35938,-93813.28906,-76289.96875,-85154.75781,-139290.625
-84963.875,-41209.12891,-59388.71875,-81746.74219,-93812.97656,-76289.21094,-85157.66406,-139296.7031
-84966.73438,-41208.61328,-59384.71875,-81795.89844,-93818.35938,-76286.10156,-85185.33594,-139293.0313
-84969.39844,-41211.18359,-59386.03516,-81801.01563,-93818.89844,-76289.76563,-85183.52344,-139297.4531
-84967.00781,-41212.68359,-59390.82031,-81752.44531,-93812.25781,-76292.28906,-85162.89844,-139293.6406
-84964.39063,-41209.89063,-59389.74609,-81742.47656,-93806.96094,-76287.14844,-85158.04688,-139286.4375
-84967.20313,-41207.42969,-59385.32031,-81791.78125,-93811.75,-76283.64063,-85176.89063,-139298.9375
-84971.40625,-41210.35938,-59388.25,-81808.14844,-93815.54688,-76286.72656,-85182.78906,-139300.8125
-84970.51563,-41212.59375,-59392.14063,-81762.8125,-93811.1875,-76287.9375,-85179.59375,-139290.5313
-84968.59375,-41209.80078,-59390.39453,-81743.21094,-93808.30469,-76286.01563,-85176.03906,-139282.8438
-84969.30469,-41206.82813,-59384.71875,-81787.15625,-93813.17969,-76283.84375,-85190.11719,-139290.5
-84971.92188,-41209.55469,-59384.53906,-81812.61719,-93817.10938,-76288.51563,-85192.26563,-139305.4844
-84969.57813,-41212.34766,-59387.19922,-81772.60156,-93814.11719,-76293.88281,-85177.22656,-139302.2344
-84964.8125,-41211.69922,-59386.50781,-81739.95313,-93808.86719,-76293.89844,-85160.85938,-139286.8125
-84965.0625,-41208.28125,-59381.25391,-81773.29688,-93813.08594,-76283.64063,-85176.32813,-139289.2969
-84967.5,-41209.50781,-59381.00781,-81808.77344,-93820.92969,-76286.85938,-85195.10156,-139310.75
-84968.85938,-41212.39063,-59385.43359,-81778.90625,-93818.76563,-76292.07031,-85187.125,-139301.0156
-84966.51563,-41211.29688,-59386.14844,-81739.96875,-93811.4375,-76287.71094,-85162.96094,-139284.9844
-84966.39844,-41208.05469,-59382.55078,-81760.57813,-93810.02344,-76283.97656,-85158.53906,-139286.1406
-84972.05469,-41210.02344,-59382.14844,-81805.50781,-93815.78906,-76283.53125,-85188.66406,-139279.0625
-84972.41406,-41214.29297,-59388.22656,-81789.41406,-93816.32813,-76288.10938,-85188.60156,-139293.0938
-84966.86719,-41213.35156,-59390.05859,-81745.15625,-93811.47656,-76290.36719,-85172.35156,-139285.0469
-84963.78906,-41210.26953,-59386.32813,-81755.82031,-93810.29688,-76290.17188,-85168.25781,-139275.8281
-84965.32813,-41209.97656,-59386.10547,-81800.42969,-93815.16406,-76295.78125,-85183.1875,-139289.9531
-84966.26563,-41213.08594,-59391.19922,-81795.67188,-93818.35938,-76292.02344,-85186.05469,-139300.0781
-84964.41406,-41213.89063,-59390.95313,-81748.26563,-93813.57813,-76290.50781,-85169.44531,-139288.6094
-84962.78125,-41211.78906,-59389.61328,-81746.74219,-93810.27344,-76287.6875,-85162.625,-139284.5
-84965.55469,-41210.9375,-59389.5,-81794.44531,-93813.46875,-76287.03906,-85181.98438,-139296.7188
-84967.96875,-41213.24219,-59391.55859,-81800.78906,-93815.46094,-76291.0625,-85194.76563,-139300.4375
-84965.01563,-41214.38281,-59393.41406,-81755.125,-93811.8125,-76293.58594,-85182.96875,-139294.4844
-84963.02344,-41212.52734,-59390.86328,-81742.38281,-93806.85156,-76288.17969,-85158.25,-139281.0781
-84965.50781,-41210.98438,-59387.04297,-81786.50781,-93811.27344,-76288.625,-85168.6875,-139287.8438
-84966.82813,-41213.71094,-59388.67578,-81802.98438,-93814.76563,-76292.02344,-85185.09375,-139290.7031
-84964.03125,-41216.81641,-59395.06641,-81757.78906,-93808.95313,-76293.36719,-85175.90625,-139281.4531
-84962.39844,-41214.42578,-59393.12109,-81734.98438,-93804.84375,-76290.84375,-85163.09375,-139272.9375
-84963.53906,-41210.24609,-59387.10938,-81778.92969,-93810.76563,-76289.29688,-85185.22656,-139289.7969
-84967.25,-41211.96875,-59386.64063,-81808.32031,-93816.95313,-76293.8125,-85196.35938,-139298.6875
-84969.57813,-41216.10156,-59390.91016,-81770.25781,-93812.375,-76292.80469,-85163.52344,-139285.0469
-84967.67188,-41215.1875,-59392.45313,-81738.78906,-93806.82813,-76291.66406,-85154.875,-139282.2969
-84968.4375,-41212.4375,-59386.48438,-81774.6875,-93810.3125,-76285.74219,-85175.94531,-139286.1406
-84971.89844,-41213.62109,-59385.32031,-81812.25781,-93815.10156,-76288.64844,-85176.28125,-139302.8594
-84972.30469,-41217.86719,-59390.61719,-81779.9375,-93812.24219,-76293.1875,-85179.79688,-139293.4375
-84970.625,-41218.31641,-59393.54688,-81734.64844,-93801.19531,-76289.27344,-85152.36719,-139252.6875
-84970.69531,-41215.45313,-59387.51172,-81758.1875,-93803.5,-76281.5625,-85155.78906,-139268.2031
-84974.46875,-41216.41406,-59385.85938,-81803.22656,-93809.75781,-76282.79688,-85174.09375,-139278.7656
-84975.78906,-41219.07422,-59390.57422,-81786.08594,-93809.55469,-76287.97656,-85170.85156,-139288.7344
-84971.32031,-41218.44922,-59393.75,-81741.15625,-93803.92188,-76287.84375,-85156.8125,-139272.3125
-84970.35938,-41214.91797,-59388.22656,-81754.16406,-93803.63281,-76285.25,-85161.17188,-139267.5938
-84972.85938,-41214.26953,-59384.96484,-81802.19531,-93810.85156,-76287.13281,-85177.60156,-139289.25
-84974.40625,-41218.20313,-59388.16016,-81800.8125,-93813.89063,-76289.54688,-85184.75781,-139290.75
-84972.61719,-41219.43359,-59391.55859,-81752.44531,-93807.16406,-76289.11719,-85166.82813,-139274.875
-84969.64063,-41216.66016,-59389.36719,-81746.5,-93804.48438,-76284.80469,-85155.53906,-139277.6719
-84969.66406,-41215.76563,-59385.65625,-81793.67969,-93811.78906,-76285.47656,-85178.47656,-139294.9688
-84972.21094,-41218.49609,-59388.74219,-81805.66406,-93816.28125,-76290.84375,-85191.07813,-139297.5938
-84972.25781,-41219.76953,-59392.42969,-81760.51563,-93810.25,-76291.80469,-85163.07813,-139286.1094
-84970.82813,-41216.52734,-59392.47266,-81744.50781,-93803.83594,-76287.21875,-85151.47656,-139270.0781
-84972.28125,-41213.80078,-59389.34375,-81788.32031,-93808.19531,-76283.97656,-85160.92969,-139277.7656
-84975.5,-41216.16797,-59391.35547,-81809.53125,-93814.65625,-76288.82813,-85182.16406,-139290.9531
-84972.75,-41218.20313,-59396.18359,-81770.01563,-93812.82031,-76292.35938,-85183.07813,-139286.3281
-84968.83594,-41216.37109,-59393.92578,-81742.36719,-93807.42969,-76292,-85154.60156,-139290.4375
-84970.91406,-41214.17969,-59388.85156,-81777.41406,-93809.35156,-76289.5,-85150.24219,-139302.4219
-84976.17188,-41217.10938,-59389.90234,-81811.20313,-93813.71094,-76289.11719,-85172.90625,-139298.3438
-84975.94531,-41220.55078,-59393.61328,-81778.21875,-93809.98438,-76292.15625,-85167.63281,-139277.9063
-84972.32813,-41218.33594,-59392.47266,-81744.55469,-93804.77344,-76285.42969,-85154.15625,-139274.5469
-84971.83594,-41215.5,-59389.27734,-81773.63281,-93806.89844,-76283.10938,-85154.80469,-139288.2188
-84973.19531,-41216.92969,-59388.49609,-81812.10156,-93812.71094,-76284.46875,-85177.17969,-139291.4375
-84972.25781,-41220.125,-59392.875,-81788.29688,-93812.39844,-76287.03906,-85180.50781,-139283.0469
-84967.65625,-41218.78516,-59393.70313,-81743.10156,-93805.9375,-76287.64063,-85152.03125,-139280.2188
-84966.55469,-41215.32031,-59389.85938,-81756.3125,-93804.25781,-76285.38281,-85144.32031,-139281.0938
-84970.73438,-41215.34375,-59388.78516,-81802.26563,-93810.3125,-76286.99219,-85167.42969,-139297.7188
