channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8
-97063.078125,-85848.890625,-71894.875,-113051.6796875,-28967.591796875,-94587.53125,-61959.4375,-102862.4609375
-97246.984375,-85857.609375,-71612.0390625,-113244.3125,-28990.5703125,-94804.96875,-61738.9140625,-102943.90625
-97155.1640625,-85889.0390625,-71757.640625,-113122.625,-28971.97265625,-94729.375,-61848.03515625,-102968.0078125
-96960.2578125,-85887.4296875,-72057.8203125,-112908.453125,-28952.03515625,-94502.3671875,-62069.9453125,-102882.578125
-97022.75,-85855.2421875,-71949.4140625,-113000.3203125,-28974.56640625,-94552.6171875,-61985.9453125,-102874.21875
-97223.7890625,-85852.0234375,-71637.875,-113222.7578125,-29005.45703125,-94789.1875,-61770.34375,-102957.234375
-97189.3203125,-85887.609375,-71705.6953125,-113147.5234375,-28990.927734375,-94773.09375,-61809.76953125,-102994.6015625
-96986.234375,-85891.5859375,-72029.703125,-112929.28125,-28957.400390625,-94535.09375,-62041.69140625,-102904.125
-97005.3203125,-85857.0703125,-71999.078125,-112987.796875,-28970.6328125,-94525.5234375,-62033.734375,-102870.7265625
-97203.984375,-85848.890625,-71681.421875,-113215.921875,-29006.484375,-94755.703125,-61810.93359375,-102943.734375
-97220.65625,-85885.0546875,-71662.8671875,-113197.546875,-29001.12109375,-94804.5234375,-61786.92578125,-102994.0703125
-97015.15625,-85896.8125,-71985.984375,-112951.9453125,-28971.03515625,-94576.578125,-62029.17578125,-102937.875
-96982.4296875,-85866.0625,-72040.34375,-112945.2890625,-28974.38671875,-94505.546875,-62060.24609375,-102861.5625
-97178.2734375,-85848.4453125,-71739.6640625,-113176.09375,-29005.45703125,-94714.578125,-61837.44140625,-102930.2734375
-97248.7265625,-85875.9375,-71630.234375,-113231.7890625,-29012.921875,-94826.78125,-61767.4375,-102996.484375
-97055.703125,-85893.1484375,-71929.5703125,-113007.78125,-28975.05859375,-94620.03125,-61995.6484375,-102937.46875
-96965.3125,-85864.40625,-72061.796875,-112933.84375,-28973.76171875,-94492.4921875,-62092.02734375,-102875.0625
-97133.796875,-85842.0078125,-71792.90625,-113138.046875,-28999.5546875,-94668.1328125,-61884.24609375,-102900.0078125
-97255.5234375,-85865.2109375,-71606.5390625,-113247.5234375,-29010.865234375,-94833.1328125,-61766.5859375,-102994.2890625
-97087.078125,-85891.2265625,-71861.796875,-113034.3828125,-28981.763671875,-94664.1953125,-61926.53515625,-102975.6484375
-96953.640625,-85873.2578125,-72069.625,-112910.59375,-28966.876953125,-94487.0390625,-62069.23046875,-102879.625
-97095.125,-85846.8828125,-71852.0078125,-113097.1484375,-28993.38671875,-94621.59375,-61924.8828125,-102882.4453125
-97255.8359375,-85862.078125,-71603.1015625,-113264.515625,-29009.837890625,-94822.4453125,-61739.85546875,-102970.28125
-97127.9375,-85893.328125,-71801.4453125,-113085.5703125,-28982.076171875,-94704.1171875,-61881.7421875,-102964.6953125
-96953.421875,-85878.3515625,-72068.8203125,-112900.625,-28960.88671875,-94491.9140625,-62085.63671875,-102876.2265625
-97053.6015625,-85847.0625,-71911.6875,-113040.8203125,-28984.625,-94578.546875,-61965.5625,-102871.53125
-97242.46875,-85854.2109375,-71617.71875,-113251.1015625,-29012.51953125,-94807.0234375,-61759.5703125,-102964.7421875
-97160.7109375,-85886.9765625,-71740.296875,-113138.984375,-28993.744140625,-94752.84375,-61850.00390625,-102987.4921875
-96966.828125,-85886.625,-72051.4765625,-112916.5,-28967.50390625,-94516.40625,-62058.76953125,-102893.75
-97023.828125,-85855.6015625,-71967.390625,-113006.9765625,-28985.697265625,-94543.859375,-61993.94921875,-102881.90625
-97226.375,-85854.9296875,-71653.8359375,-113232.4609375,-29014.75390625,-94778.1015625,-61776.46484375,-102971.2265625
-97206.3515625,-85891.4921875,-71698.09375,-113162.3671875,-28994.728515625,-94774.34375,-61804.36328125,-102980.8828125
-97000.3984375,-85894.671875,-72021.96875,-112928.8359375,-28954.091796875,-94532.9921875,-62041.2890625,-102895.0
-97003.890625,-85860.1171875,-72014.28125,-112976.3984375,-28966.787109375,-94507.0234375,-62025.95703125,-102850.34375
-97204.0234375,-85848.21875,-71700.5078125,-113204.390625,-29003.578125,-94734.1171875,-61798.640625,-102923.03125
-97233.265625,-85881.9765625,-71653.390625,-113197.546875,-29007.826171875,-94807.0234375,-61773.47265625,-102991.1171875
-97029.7734375,-85895.96875,-71969.7109375,-112969.9609375,-28977.115234375,-94586.640625,-62016.16796875,-102927.59375
-96981.8046875,-85867.3984375,-72045.390625,-112957.625,-28978.857421875,-94497.6328125,-62068.55859375,-102872.4765625
-97168.4453125,-85850.6328125,-71753.125,-113187.7578125,-29009.525390625,-94699.6015625,-61847.9921875,-102926.921875
-97249.4453125,-85875.890625,-71619.90625,-113242.03125,-29015.15625,-94827.765625,-61753.7109375,-103006.765625
-97062.8515625,-85898.78125,-71909.8515625,-113011.9375,-28985.1171875,-94635.2265625,-61964.1328125,-102955.625
-96958.78125,-85875.7578125,-72065.2421875,-112918.2421875,-28978.455078125,-94490.5703125,-62063.77734375,-102870.0625
-97120.65625,-85851.53125,-71811.328125,-113117.0859375,-29009.078125,-94653.9140625,-61883.93359375,-102911.6328125
-97258.6953125,-85874.1484375,-71609.3125,-113242.921875,-29024.052734375,-94828.3515625,-61735.78515625,-102999.96875
-97110.4609375,-85904.1015625,-71854.1953125,-113052.0390625,-28990.705078125,-94674.390625,-61916.5234375,-102965.546875
-96964.5078125,-85883.5390625,-72078.25,-112919.9375,-28977.0703125,-94485.4296875,-62084.609375,-102891.6484375
-97091.734375,-85852.828125,-71873.9140625,-113093.296875,-29004.25,-94607.515625,-61933.95703125,-102900.1484375
-97265.046875,-85866.4140625,-71612.125,-113265.5390625,-29026.466796875,-94819.3671875,-61753.4453125,-102967.8671875
-97152.84375,-85899.359375,-71792.2421875,-113105.0546875,-28997.6328125,-94718.6875,-61883.890625,-102979.4453125
-96968.53125,-85888.1875,-72071.9453125,-112920.96875,-28973.359375,-94498.9765625,-62085.859375,-102900.1484375
-97049.7109375,-85852.9140625,-71930.5546875,-113055.171875,-28994.638671875,-94574.34375,-61998.375,-102885.6640625
-97246.359375,-85858.59375,-71629.3359375,-113265.40625,-29021.236328125,-94804.5703125,-61772.48828125,-102966.484375
-97183.8671875,-85892.125,-71729.6953125,-113158.703125,-29003.04296875,-94755.484375,-61826.80078125,-102992.3203125
-96973.8515625,-85888.234375,-72040.7890625,-112929.2421875,-28981.2265625,-94523.15625,-62065.609375,-102919.9921875
-97009.078125,-85851.21875,-71972.2109375,-112998.3046875,-29000.44921875,-94539.921875,-62025.375,-102900.1484375
-97211.359375,-85847.5078125,-71655.3125,-113217.6640625,-29031.83203125,-94770.0078125,-61798.1015625,-102966.53125
-97205.1015625,-85887.9609375,-71674.9375,-113168.625,-29017.4375,-94788.1171875,-61780.9375,-103020.9375
-96999.2421875,-85896.4140625,-72000.421875,-112937.734375,-28979.439453125,-94552.171875,-62021.3984375,-102928.1328125
-96985.6484375,-85860.6484375,-72015.7109375,-112968.890625,-28987.486328125,-94508.9453125,-62041.9140625,-102875.78125
-97184.4453125,-85845.8515625,-71704.484375,-113203.984375,-29023.60546875,-94730.09375,-61820.09765625,-102941.0
-97231.6953125,-85874.6875,-71633.40625,-113203.765625,-29021.326171875,-94812.125,-61777.62890625,-103001.6640625
-97034.6875,-85889.125,-71946.5546875,-112971.171875,-28984.04296875,-94590.9765625,-61997.97265625,-102944.9375
-96973.671875,-85860.0234375,-72048.2109375,-112942.78125,-28974.96875,-94488.9140625,-62076.65234375,-102868.046875
-97155.703125,-85839.7265625,-71762.2421875,-113156.109375,-29002.4609375,-94679.125,-61871.328125,-102909.9765625
-97254.359375,-85863.78125,-71605.9140625,-113229.2890625,-29014.083984375,-94820.3046875,-61751.296875,-103002.9609375
-97074.921875,-85888.1875,-71884.1015625,-113014.7109375,-28986.94921875,-94637.9140625,-61949.0234375,-102957.859375
-96958.6484375,-85862.796875,-72061.0859375,-112915.6015625,-28971.16796875,-94480.6875,-62057.11328125,-102866.21875
-97109.921875,-85836.5078125,-71818.75,-113097.4140625,-29001.076171875,-94632.4140625,-61867.21484375,-102904.8359375
-97256.640625,-85854.8828125,-71596.703125,-113242.5234375,-29020.38671875,-94822.40625,-61734.7578125,-102986.8671875
-97110.2421875,-85882.46875,-71819.8671875,-113061.9609375,-28990.48046875,-94685.96875,-61914.109375,-102971.4921875
-96954.3125,-85863.734375,-72062.0703125,-112913.0078125,-28975.326171875,-94491.640625,-62083.625,-102889.28125
-97070.1875,-85833.421875,-71876.6796875,-113062.6328125,-29002.328125,-94598.484375,-61938.0703125,-102886.9609375
-97247.921875,-85847.328125,-71602.1171875,-113238.9453125,-29024.724609375,-94814.9375,-61749.2421875,-102978.46875
-97147.7890625,-85879.5625,-71760.9921875,-113097.546875,-29001.12109375,-94736.9296875,-61871.5078125,-102989.4140625
-96956.28125,-85866.1953125,-72050.359375,-112905.234375,-28970.23046875,-94511.625,-62089.75,-102888.921875
-97026.109375,-85831.0078125,-71928.984375,-113027.6328125,-28985.02734375,-94564.2890625,-61985.27734375,-102871.3984375
-97226.109375,-85838.7421875,-71622.40625,-113240.2421875,-29013.4140625,-94788.96875,-61747.3203125,-102954.7265625
-97176.3984375,-85872.984375,-71700.4609375,-113149.71875,-29001.43359375,-94765.3203125,-61819.24609375,-102991.96875
-96970.359375,-85872.2265625,-72020.71875,-112913.59375,-28966.296875,-94527.40625,-62044.0625,-102908.3671875
-96995.0859375,-85833.9140625,-71977.4921875,-112983.9140625,-28976.220703125,-94527.765625,-62018.8046875,-102885.703125
-97199.78125,-85826.765625,-71659.9140625,-113216.1484375,-29013.994140625,-94760.265625,-61790.50390625,-102962.234375
-97211.625,-85864.3125,-71655.265625,-113186.59375,-29004.65234375,-94802.6015625,-61794.796875,-102996.390625
-97010.6875,-85876.1171875,-71980.9765625,-112948.6875,-28962.49609375,-94568.53125,-62019.296875,-102916.90625
-96983.015625,-85844.0625,-72020.4921875,-112950.1171875,-28970.36328125,-94507.2890625,-62031.0546875,-102859.0625
-97174.4765625,-85828.8203125,-71714.140625,-113175.328125,-29005.6796875,-94720.5234375,-61814.41796875,-102928.171875
-97240.015625,-85860.3828125,-71620.53125,-113217.0859375,-29004.47265625,-94822.2265625,-61758.046875,-102988.609375
-97040.28125,-85878.0390625,-71925.234375,-112988.6015625,-28971.16796875,-94614.3515625,-61977.18359375,-102940.46875
-96956.90625,-85851.890625,-72047.2265625,-112928.4765625,-28971.884765625,-94497.9453125,-62070.21484375,-102872.203125
-97131.4296875,-85832.1328125,-71773.8671875,-113141.578125,-28999.287109375,-94678.5,-61865.6484375,-102903.2734375
-97247.4296875,-85857.4296875,-71600.953125,-113244.484375,-29007.021484375,-94829.375,-61732.2109375,-102982.0
-97075.234375,-85880.5,-71866.3984375,-113028.5703125,-28981.763671875,-94657.890625,-61931.5,-102964.515625
-96946.3515625,-85856.671875,-72063.453125,-112905.6796875,-28971.97265625,-94493.4296875,-62089.79296875,-102883.6953125
-97089.046875,-85827.1640625,-71834.5703125,-113098.3046875,-28994.771484375,-94634.78125,-61907.671875,-102890.890625
-97246.8046875,-85848.7578125,-71596.703125,-113236.3984375,-29017.302734375,-94830.2265625,-61729.57421875,-102985.9296875
-97113.28125,-85881.390625,-71804.3515625,-113061.6953125,-28994.638671875,-94707.5625,-61900.51953125,-102988.75
-96945.4140625,-85866.4140625,-72061.3515625,-112913.28125,-28978.857421875,-94503.4453125,-62087.06640625,-102902.6015625
-97049.3515625,-85836.8671875,-71893.578125,-113057.671875,-28998.974609375,-94593.4765625,-61960.77734375,-102878.5546875
-97236.171875,-85843.75,-71606.2734375,-113249.4921875,-29020.25390625,-94820.8359375,-61756.796875,-102975.9140625
-97151.0546875,-85878.53125,-71744.453125,-113132.4140625,-29002.05859375,-94757.625,-61844.4609375,-102989.90625
-96954.265625,-85874.59375,-72047.2265625,-112937.734375,-28975.19140625,-94524.765625,-62071.46484375,-102899.828125
-97015.0625,-85841.609375,-71949.28125,-113028.9296875,-28993.119140625,-94563.9296875,-61995.6484375,-102889.015625
-97216.8125,-85839.8203125,-71636.578125,-113243.5078125,-29028.166015625,-94799.9609375,-61778.61328125,-102975.515625
-97187.4375,-85872.3203125,-71692.015625,-113180.0234375,-29008.8984375,-94795.3984375,-61819.11328125,-103007.4296875
-96977.6015625,-85878.890625,-72016.3828125,-112944.5703125,-28976.712890625,-94556.1484375,-62031.0546875,-102919.1875
-96987.9765625,-85849.3828125,-71999.21875,-112986.328125,-28992.314453125,-94538.0,-62018.84765625,-102877.8359375
-97186.9921875,-85839.1484375,-71682.8046875,-113215.25,-29022.755859375,-94765.984375,-61798.73046875,-102963.0390625
-97209.75,-85869.7734375,-71648.6953125,-113208.90625,-29017.392578125,-94826.6015625,-61782.45703125,-102999.4296875
-97013.9921875,-85884.65625,-71973.46875,-112981.9453125,-28980.736328125,-94597.3671875,-62033.2421875,-102934.703125
-96975.140625,-85855.6875,-72037.03125,-112965.0,-28984.35546875,-94517.8828125,-62072.58203125,-102878.640625
-97159.9921875,-85838.8359375,-71738.5078125,-113181.5,-29018.689453125,-94720.96875,-61847.6796875,-102925.9375
-97232.90625,-85866.8671875,-71619.859375,-113237.828125,-29025.572265625,-94837.375,-61760.015625,-102997.1953125
-97042.421875,-85887.5625,-71914.8125,-113011.8046875,-28994.1015625,-94638.359375,-61978.34765625,-102959.6875
-96948.0078125,-85857.5625,-72056.8828125,-112934.828125,-28982.880859375,-94503.0390625,-62063.55078125,-102882.484375
-97115.9609375,-85833.875,-71797.0703125,-113141.265625,-29013.1015625,-94675.59375,-61883.890625,-102909.0859375
-97242.6953125,-85853.9921875,-71603.5,-113255.484375,-29021.99609375,-94841.1796875,-61738.24609375,-102991.3828125
-97079.9765625,-85881.171875,-71854.9140625,-113059.4609375,-28995.0859375,-94684.1796875,-61921.93359375,-102965.28125
-96941.6171875,-85863.2890625,-72072.796875,-112930.046875,-28980.244140625,-94503.21875,-62063.41796875,-102876.2265625
-97074.65625,-85833.203125,-71860.0546875,-113100.765625,-29007.826171875,-94635.8984375,-61932.078125,-102894.109375
-97239.34375,-85845.09375,-71603.3203125,-113270.6875,-29031.384765625,-94845.78125,-61772.7109375,-102992.0078125
-97123.6953125,-85880.09375,-71794.515625,-113110.2890625,-29001.65625,-94731.65625,-61872.84765625,-102983.25
-96949.0390625,-85874.015625,-72070.609375,-112920.8359375,-28976.041015625,-94513.9921875,-62054.96875,-102884.40625
-97043.71875,-85842.1015625,-71921.609375,-113053.0703125,-28997.587890625,-94594.1015625,-61952.33203125,-102868.71875
-97236.2109375,-85848.8046875,-71626.03125,-113258.2578125,-29027.853515625,-94823.0703125,-61741.8671875,-102966.6171875
-97162.8515625,-85882.5078125,-71737.703125,-113150.7421875,-29013.861328125,-94777.4765625,-61850.00390625,-103005.1953125
-96959.8984375,-85876.609375,-72045.6640625,-112943.859375,-28990.615234375,-94546.671875,-62072.76171875,-102926.5625
-97009.5625,-85843.078125,-71972.125,-113024.7734375,-29004.607421875,-94568.0859375,-62006.15234375,-102874.21875
-97222.0390625,-85843.4375,-71661.03125,-113247.171875,-29033.396484375,-94796.0703125,-61772.53125,-102950.171875
-97205.140625,-85878.1328125,-71690.359375,-113195.8046875,-29023.740234375,-94809.8828125,-61803.2890625,-103000.6796875
-96994.6796875,-85883.046875,-72013.609375,-112952.0390625,-28994.326171875,-94576.4453125,-62043.5703125,-102948.0703125
-96992.21875,-85849.7421875,-72017.9921875,-112980.734375,-29004.830078125,-94539.03125,-62048.30859375,-102895.8515625
-97191.8203125,-85840.3515625,-71704.75,-113220.03125,-29034.06640625,-94759.4140625,-61827.60546875,-102950.5234375
-97231.96875,-85872.2265625,-71645.8828125,-113236.265625,-29032.32421875,-94836.9296875,-61770.83203125,-103015.9296875
-97028.6953125,-85885.953125,-71961.484375,-112998.9296875,-28994.458984375,-94616.09375,-62013.84375,-102934.7890625
-96977.3828125,-85858.3671875,-72051.828125,-112961.6953125,-28989.05078125,-94519.9375,-62074.28125,-102869.03125
-97160.84375,-85840.1328125,-71762.109375,-113179.1328125,-29025.841796875,-94717.0390625,-61856.21875,-102932.9609375
-97249.359375,-85866.5546875,-71619.1875,-113257.140625,-29036.525390625,-94852.7578125,-61772.35546875,-103014.8984375
-97062.8515625,-85888.5859375,-71902.4765625,-113029.421875,-29002.818359375,-94661.46875,-61975.75390625,-102964.296875
-96954.3125,-85861.0546875,-72065.9140625,-112941.9765625,-28992.26953125,-94512.7890625,-62078.125,-102885.703125
-97113.7734375,-85835.6640625,-71816.46875,-113133.171875,-29024.90234375,-94671.796875,-61882.50390625,-102921.78125
-97249.84375,-85857.609375,-71601.984375,-113265.9921875,-29040.458984375,-94852.8046875,-61734.48828125,-102996.484375
-97095.3046875,-85886.578125,-71836.09375,-113080.3359375,-29012.654296875,-94708.765625,-61926.9375,-102983.46875
-96941.9765625,-85870.6640625,-72071.28125,-112926.6875,-28993.609375,-94516.8515625,-62115.23046875,-102891.15625
-97068.21875,-85844.515625,-71878.609375,-113080.3828125,-29014.396484375,-94629.5546875,-61928.68359375,-102894.3359375
-97248.59375,-85854.65625,-71611.59375,-113261.8359375,-29038.4921875,-94844.6640625,-61732.8359375,-102982.84375
-97144.2109375,-85882.375,-71779.453125,-113124.59375,-29017.5703125,-94754.2734375,-61869.671875,-102985.53125
-96957.9296875,-85878.7109375,-72067.390625,-112922.9765625,-28996.11328125,-94527.40625,-62045.4921875,-102900.59375
-97037.28125,-85848.0,-71938.6015625,-113036.3046875,-29008.630859375,-94589.5859375,-61952.8203125,-102885.484375
-97234.2890625,-85852.0234375,-71633.5390625,-113245.875,-29031.5625,-94819.40625,-61745.0390625,-102963.7109375
-97178.6328125,-85886.0,-71722.0546875,-113153.0234375,-29017.884765625,-94788.4296875,-61823.49609375,-102992.7734375
-96973.4453125,-85881.8828125,-72037.390625,-112937.28125,-28990.615234375,-94556.59375,-62060.6015625,-102920.6640625
-97006.75,-85846.5234375,-71983.8359375,-113003.984375,-29004.025390625,-94564.4609375,-62015.85546875,-102886.8671875
-97211.8046875,-85842.4140625,-71668.8125,-113230.1796875,-29032.94921875,-94790.0390625,-61784.37890625,-102953.3828125
-97209.4765625,-85874.8203125,-71672.1640625,-113205.59375,-29026.2890625,-94822.046875,-61796.984375,-103005.375
-96999.0625,-85880.71875,-71994.65625,-112972.109375,-28999.779296875,-94594.015625,-62032.4375,-102946.953125
-96981.046875,-85848.8515625,-72025.0078125,-112975.015625,-29004.830078125,-94538.359375,-62044.2421875,-102877.125
-97183.8671875,-85836.0625,-71721.25,-113193.75,-29027.361328125,-94747.796875,-61808.4296875,-102918.7890625
-97241.796875,-85869.0546875,-71639.4453125,-113224.4609375,-29025.3046875,-94838.40625,-61768.91015625,-102992.1875
-97041.484375,-85885.4140625,-71946.2421875,-112998.9296875,-28993.07421875,-94626.15625,-62020.32421875,-102940.375
-96968.796875,-85854.9296875,-72053.9765625,-112959.546875,-28993.38671875,-94518.328125,-62073.74609375,-102877.96875
-97145.734375,-85834.0546875,-71771.765625,-113180.1171875,-29026.109375,-94710.9140625,-61862.07421875,-102924.1484375
-97253.828125,-85863.6484375,-71612.890625,-113257.71875,-29039.251953125,-94860.984375,-61736.90234375,-103015.2109375
-97080.421875,-85885.7265625,-71885.0859375,-113032.4609375,-29012.7421875,-94688.15625,-61952.41796875,-103001.0390625
-96960.8359375,-85862.8828125,-72070.25,-112925.390625,-29002.37109375,-94528.96875,-62098.0625,-102904.75
-97113.3671875,-85836.5078125,-71836.5390625,-113121.8203125,-29024.052734375,-94675.2421875,-61918.48828125,-102910.15625
-97265.5859375,-85854.9296875,-71604.9296875,-113268.984375,-29041.263671875,-94863.21875,-61736.76953125,-103005.6484375
-97126.421875,-85884.8828125,-71822.6796875,-113087.265625,-29014.173828125,-94730.984375,-61903.91796875,-102995.2265625
-96962.9375,-85866.953125,-72071.9453125,-112927.9453125,-28990.390625,-94529.1484375,-62094.30859375,-102896.2109375
-97072.328125,-85833.25,-71892.015625,-113084.046875,-29012.787109375,-94630.0859375,-61962.03125,-102895.1796875
-97252.3984375,-85841.921875,-71609.1796875,-113273.8984375,-29039.20703125,-94848.6875,-61746.515625,-102987.4921875
-97155.2578125,-85874.328125,-71756.96875,-113136.9765625,-29015.15625,-94773.2265625,-61869.09375,-103008.234375
-96963.25,-85871.421875,-72057.2890625,-112935.671875,-28990.748046875,-94545.46875,-62080.671875,-102929.25
-97031.203125,-85843.484375,-71951.296875,-113036.6640625,-29006.796875,-94587.0390625,-61971.41796875,-102888.96875
-97233.0859375,-85843.6171875,-71642.3515625,-113260.1328125,-29031.607421875,-94818.78125,-61760.59765625,-102955.0859375
-97194.0546875,-85873.6171875,-71706.8515625,-113178.015625,-29016.990234375,-94805.7734375,-61822.6015625,-102998.09375
-96985.109375,-85870.578125,-72024.1171875,-112951.7265625,-28989.2734375,-94573.3125,-62068.203125,-102925.3984375
-97004.828125,-85839.4140625,-71994.921875,-113014.625,-29002.1484375,-94565.8046875,-62045.40234375,-102879.359375
-97215.203125,-85838.25,-71683.5625,-113242.8359375,-29033.083984375,-94783.8671875,-61800.91796875,-102961.2109375
-97232.3671875,-85873.6171875,-71664.7421875,-113222.671875,-29026.6015625,-94832.7734375,-61775.796875,-103017.984375
-97026.0625,-85886.171875,-71987.90625,-112986.59375,-28993.923828125,-94608.1875,-62015.31640625,-102951.0625
-96992.984375,-85856.4921875,-72039.0,-112981.0078125,-29001.34375,-94540.234375,-62057.7421875,-102893.171875
-97183.2421875,-85840.3515625,-71737.03125,-113203.359375,-29035.943359375,-94750.7421875,-61845.30859375,-102954.546875
-97247.5703125,-85868.3359375,-71628.890625,-113244.9765625,-29040.056640625,-94862.0546875,-61776.2890625,-103029.875
-97052.6640625,-85885.59375,-71928.71875,-113007.9140625,-29005.0546875,-94660.0859375,-61996.140625,-102977.03125
-96966.1171875,-85854.75,-72060.59375,-112945.328125,-28997.587890625,-94536.5703125,-62092.4296875,-102896.296875
-97137.8671875,-85828.328125,-71791.75,-113163.7109375,-29029.015625,-94719.71875,-61894.08203125,-102945.25
-97259.640625,-85854.2578125,-71609.4453125,-113276.765625,-29043.052734375,-94880.15625,-61744.90625,-103022.09375
-97090.8828125,-85883.1796875,-71869.0859375,-113067.0625,-29018.77734375,-94710.640625,-61935.5234375,-102990.3984375
-96956.859375,-85859.7109375,-72074.6328125,-112938.984375,-29001.12109375,-94535.765625,-62085.546875,-102915.4765625
-97095.84375,-85831.8125,-71853.171875,-113117.0390625,-29020.521484375,-94674.2109375,-61933.734375,-102928.0859375
-97257.3984375,-85848.984375,-71604.75,-113274.3515625,-29041.755859375,-94873.6328125,-61750.89453125,-103011.453125
-97133.3984375,-85879.2890625,-71803.59375,-113111.8984375,-29019.58203125,-94759.90625,-61909.37109375,-103014.2734375
-96959.8125,-85866.28125,-72068.59375,-112937.28125,-28992.357421875,-94547.03125,-62090.95703125,-102914.9453125
-97060.3515625,-85832.6171875,-71908.0234375,-113079.0390625,-29007.736328125,-94631.7890625,-61973.51953125,-102907.921875
-97251.859375,-85838.8359375,-71617.265625,-113274.125,-29034.111328125,-94855.2578125,-61755.0546875,-102994.6015625
-97166.1640625,-85873.390625,-71742.5703125,-113150.0703125,-29016.453125,-94795.671875,-61865.203125,-103017.8046875
-96965.9765625,-85867.3125,-72047.359375,-112942.9609375,-28988.111328125,-94563.078125,-62098.01953125,-102927.8125
-97021.6796875,-85833.6953125,-71959.1640625,-113034.2890625,-29003.892578125,-94593.4765625,-62004.27734375,-102903.5859375
-97224.234375,-85829.046875,-71643.421875,-113259.28125,-29034.6484375,-94824.5078125,-61776.46484375,-102984.140625
-97197.0546875,-85862.5703125,-71685.6640625,-113197.59375,-29022.66796875,-94823.7890625,-61811.15625,-103031.125
-96987.8828125,-85869.453125,-72009.3203125,-112960.0859375,-28996.11328125,-94589.9453125,-62048.0859375,-102963.7109375
-96991.640625,-85839.28125,-72002.5703125,-112997.6328125,-29007.69140625,-94567.59375,-62037.08984375,-102909.9765625
-97191.953125,-85827.390625,-71686.3828125,-113226.296875,-29034.423828125,-94788.25,-61807.22265625,-102980.25
-97222.4921875,-85858.3671875,-71642.125,-113235.4140625,-29029.865234375,-94854.3671875,-61784.78125,-103034.4375
-97020.1640625,-85872.5390625,-71961.4375,-113008.2734375,-28994.728515625,-94632.9921875,-62020.99609375,-102957.9453125
-96967.9921875,-85841.6953125,-72034.484375,-112985.1171875,-28996.337890625,-94549.3984375,-62088.765625,-102901.0390625
-97154.1796875,-85820.953125,-71737.7890625,-113211.0078125,-29030.982421875,-94754.0546875,-61883.57421875,-102966.9296875
-97241.890625,-85852.15625,-71611.59375,-113264.3828125,-29039.69921875,-94875.9609375,-61769.671875,-103045.96875
-97053.5546875,-85875.359375,-71903.1484375,-113025.3046875,-29010.59765625,-94672.46875,-61959.97265625,-103007.03125
-96953.8671875,-85846.96875,-72055.8515625,-112942.15625,-28997.9453125,-94529.7265625,-62076.73828125,-102913.6015625
-97118.1953125,-85820.90625,-71800.015625,-113152.6640625,-29020.4765625,-94699.6015625,-61919.203125,-102944.9375
-97249.7109375,-85842.1875,-71597.015625,-113278.8203125,-29037.912109375,-94876.8515625,-61768.8671875,-103038.5
-97098.390625,-85871.0234375,-71843.828125,-113078.28125,-29005.947265625,-94716.9453125,-61913.4375,-103008.234375
-96953.328125,-85850.4609375,-72068.234375,-112946.4921875,-28988.15625,-94530.3125,-62078.75,-102919.546875
-97076.9375,-85817.375,-71861.796875,-113114.21875,-29014.30859375,-94657.265625,-61944.41796875,-102937.828125
-97247.609375,-85831.5,-71599.7421875,-113286.015625,-29036.48046875,-94866.796875,-61764.08203125,-103031.4375
-97131.7890625,-85864.046875,-71777.4453125,-113128.03125,-29005.947265625,-94758.921875,-61886.79296875,-103015.34375
-96949.9296875,-85852.6953125,-72057.0625,-112939.7421875,-28985.02734375,-94541.0390625,-62100.61328125,-102941.9453125
-97038.4453125,-85823.28125,-71918.2578125,-113063.9296875,-29008.49609375,-94612.4296875,-61992.69921875,-102923.34375
-97230.578125,-85827.2109375,-71617.265625,-113269.078125,-29036.97265625,-94842.03125,-61782.5,-103014.453125
-97161.828125,-85859.484375,-71717.765625,-113167.28125,-29019.224609375,-94802.46875,-61856.84375,-103045.4765625
-96963.390625,-85859.6640625,-72031.359375,-112951.5,-28988.3359375,-94567.8203125,-62064.22265625,-102941.8046875
-97003.53125,-85826.8125,-71965.375,-113024.859375,-29006.841796875,-94584.3984375,-62017.10546875,-102923.65625
-97204.5625,-85824.796875,-71649.5,-113246.2734375,-29042.11328125,-94815.65625,-61772.66796875,-103004.75
-97200.40625,-85857.8359375,-71668.6328125,-113205.1953125,-29019.44921875,-94830.140625,-61807.1328125,-103028.0
-96992.53125,-85863.375,-71992.8203125,-112980.5546875,-28980.19921875,-94592.5390625,-62037.35546875,-102940.78125
-96982.0703125,-85832.84375,-72008.421875,-112987.3515625,-28989.720703125,-94550.828125,-62024.48046875,-102895.2265625
-97181.3203125,-85820.0625,-71696.9765625,-113213.9140625,-29024.0078125,-94772.78125,-61811.73828125,-102961.5703125
-97227.71875,-85851.125,-71628.1796875,-113239.484375,-29020.029296875,-94857.2734375,-61787.23828125,-103022.6328125
-97028.96875,-85868.5625,-71941.328125,-113003.4921875,-28986.546875,-94634.875,-61990.23828125,-102961.75
-96964.859375,-85839.1484375,-72036.8984375,-112970.8125,-28988.021484375,-94533.0859375,-62058.90234375,-102892.1015625
-97148.1015625,-85817.8203125,-71750.9296875,-113186.1484375,-29015.9609375,-94725.6640625,-61857.515625,-102946.1875
-97248.328125,-85844.0625,-71598.984375,-113261.7421875,-29026.064453125,-94861.7890625,-61745.62109375,-103031.0390625
